geneA	geneB	score	db	level
TUBB4B	TUBA1C	0.99	string	3
TUBB4B	TUBB	0.986	string	3
HNRNPA1	HNRNPC	0.999	string	3
HNRNPA1	TNPO1	0.998	string	3
HNRNPA1	HNRNPH1	0.998	string	3
HNRNPA1	HNRNPA2B1	0.998	string	3
HNRNPA1	PTBP1	0.998	string	3
CYP1A2	GAPDH	0.989	string	3
CYP1A2	CYP2E1	0.982	string	3
CYP1A2	CYP7A1	0.973	string	3
CYP1A2	NAT2	0.973	string	3
NCR3	NCR3LG1	0.999	string	3
NCR3	CD247	0.999	string	3
NCR3	NCR2	0.995	string	3
NCR3	BAG6	0.995	string	3
KIR2DL3	KIR3DL3	0.999	string	3
KIR2DL3	HLA-C	0.999	string	3
KIR2DL3	KIR3DL1	0.998	string	3
ERBB4	SHC1	0.999	string	3
ERBB4	BTC	0.999	string	3
ERBB4	NRG3	0.999	string	3
ERBB4	NRG2	0.999	string	3
DOK7	MUSK	0.998	string	3
DOK7	AGRN	0.991	string	3
DOK7	RAPSN	0.983	string	3
DOK7	COLQ	0.942	string	3
CTSL	CD74	0.993	string	3
CTSL	CSTA	0.992	string	3
CTSL	CTSB	0.974	string	3
CTSL	CSTB	0.954	string	3
CTSL	CST7	0.941	string	3
CTSB	CSTA	0.998	string	3
CTSB	NLRP3	0.993	string	3
CTSB	CST3	0.982	string	3
CTSB	ANXA2	0.978	string	3
CTSB	CTSD	0.977	string	3
DPY30	KMT2C	0.999	string	3
DPY30	ASH2L	0.999	string	3
DPY30	SETD1B	0.999	string	3
DPY30	WDR5	0.999	string	3
SLC6A20	ACE2	0.998	string	3
SLC6A20	SLC36A2	0.959	string	3
SLC6A20	XYLT2	0.92	string	3
CRKL	BCAR1	0.999	string	3
CRKL	RAPGEF1	0.999	string	3
CRKL	CBL	0.999	string	3
CRKL	ABL1	0.998	string	3
CRKL	DOCK1	0.995	string	3
ATG7	ATG12	0.999	string	3
ATG7	GABARAP	0.999	string	3
ATG7	GABARAPL2	0.999	string	3
ATG7	ATG5	0.999	string	3
ATG7	ATG10	0.999	string	3
HNRNPA2B1	HNRNPC	0.999	string	3
HNRNPA2B1	HNRNPL	0.999	string	3
HNRNPA2B1	TARDBP	0.998	string	3
HNRNPA2B1	ILF3	0.994	string	3
DHCR7	DHCR24	0.996	string	3
DHCR7	SQLE	0.983	string	3
DHCR7	CYP51A1	0.978	string	3
DHCR7	EBP	0.966	string	3
RBCK1	UBC	0.999	string	3
RBCK1	SHARPIN	0.999	string	3
RBCK1	RNF31	0.999	string	3
RBCK1	IKBKG	0.999	string	3
RBCK1	TNFRSF1A	0.998	string	3
CCDC151	CCDC114	0.992	string	3
CCDC151	TTC25	0.985	string	3
DYNC1H1	DYNC1LI2	0.999	string	3
DYNC1H1	DYNC1I1	0.999	string	3
DYNC1H1	DCTN1	0.999	string	3
DYNC1H1	DYNC1I2	0.999	string	3
DYNC1H1	BICD2	0.999	string	3
HNRNPH1	HNRNPF	0.994	string	3
HNRNPH1	HNRNPM	0.993	string	3
HNRNPH1	HNRNPA2B1	0.991	string	3
HNRNPH1	HNRNPU	0.986	string	3
PTBP1	HNRNPK	0.997	string	3
PTBP1	HNRNPC	0.996	string	3
PTBP1	HNRNPL	0.993	string	3
PTBP1	HNRNPA2B1	0.993	string	3
MCRS1	KANSL3	0.999	string	3
MCRS1	KANSL2	0.999	string	3
MCRS1	PHF20	0.998	string	3
MCRS1	KANSL1	0.996	string	3
MCRS1	WDR5	0.993	string	3
DCAF4	DDB1	0.999	string	3
DCAF4	CUL4A	0.99	string	3
DCAF4	CUL4B	0.989	string	3
DCAF4	DCAF12	0.959	string	3
DCAF4	DCAF5	0.958	string	3
TMEM126B	NDUFAF1	0.999	string	3
TMEM126B	ECSIT	0.999	string	3
TMEM126B	TIMMDC1	0.999	string	3
TMEM126B	NDUFA13	0.997	string	3
VCP	ATXN3	0.999	string	3
VCP	SELENOS	0.999	string	3
VCP	FAF1	0.999	string	3
VCP	DERL1	0.999	string	3
H3C12	H2BC21	0.999	string	3
H3C12	DNMT3A	0.999	string	3
H3C12	ASF1A	0.999	string	3
H3C12	H2AC18	0.999	string	3
H3C12	CBX3	0.999	string	3
TRRAP	TAF9	0.999	string	3
TRRAP	KAT5	0.999	string	3
TRRAP	RUVBL2	0.999	string	3
TRRAP	DMAP1	0.999	string	3
DPP4	ACE2	0.999	string	3
DPP4	ADA	0.999	string	3
DPP4	CAV1	0.991	string	3
DPP4	PTPRC	0.99	string	3
DPP4	GCG	0.987	string	3
ERC1	IKBKG	0.999	string	3
ERC1	CHUK	0.996	string	3
ERC1	IKBKB	0.994	string	3
ERC1	UNC13B	0.993	string	3
ERC1	PPFIA1	0.987	string	3
CD247	FCGR3A	0.999	string	3
CD247	NCR1	0.999	string	3
CD247	CD3D	0.999	string	3
CD247	CD3E	0.999	string	3
BECN1	VMP1	0.999	string	3
BECN1	RB1CC1	0.999	string	3
BECN1	RUBCN	0.999	string	3
BECN1	BCL2L1	0.999	string	3
BECN1	ULK1	0.999	string	3
AFDN	NECTIN3	0.999	string	3
AFDN	TJP2	0.999	string	3
AFDN	TJP1	0.999	string	3
PRKN	SNCAIP	0.999	string	3
PRKN	SNCA	0.999	string	3
PRKN	UBE2L3	0.999	string	3
PRKN	PARK7	0.999	string	3
PRKN	PINK1	0.999	string	3
IARS2	EPRS1	0.999	string	3
IARS2	LARS1	0.996	string	3
IARS2	KARS1	0.995	string	3
IARS2	MARS1	0.995	string	3
IARS2	MARS2	0.995	string	3
DTL	CUL4A	0.999	string	3
DTL	CUL4B	0.999	string	3
DTL	DDB1	0.999	string	3
DTL	CDT1	0.998	string	3
DTL	DCAF1	0.996	string	3
CR1	C4A	0.999	string	3
CR1	C4B	0.999	string	3
CR1	C3	0.999	string	3
CR1	MBL2	0.925	string	3
CR1	CFI	0.905	string	3
C4BPA	C4A	0.998	string	3
C4BPA	C4B	0.998	string	3
C4BPA	C4BPB	0.978	string	3
CFH	C3	0.999	string	3
CFH	CFI	0.999	string	3
CFH	CRP	0.996	string	3
CFH	C4A	0.965	string	3
CFH	CFB	0.961	string	3
UCHL5	PSMD4	0.999	string	3
UCHL5	USP14	0.999	string	3
UCHL5	PSMC4	0.999	string	3
UCHL5	ADRM1	0.999	string	3
UCHL5	PSMD7	0.999	string	3
NDUFS2	MT-ND3	0.999	string	3
NDUFS2	MT-ND4	0.999	string	3
NDUFS2	NDUFC2	0.999	string	3
NDUFS2	NDUFA13	0.999	string	3
NDUFS2	NDUFB5	0.999	string	3
CD1C	B2M	0.999	string	3
CD1C	CD83	0.942	string	3
CD1C	CD207	0.936	string	3
CD1C	CD1B	0.916	string	3
CD1C	CLEC4C	0.915	string	3
BNIP3	BCL2	0.999	string	3
BNIP3	GABARAP	0.999	string	3
BNIP3	BCL2L1	0.998	string	3
BNIP3	RHEB	0.998	string	3
BNIP3	GABARAPL2	0.997	string	3
MCL1	BCL2L11	0.999	string	3
MCL1	BBC3	0.998	string	3
MCL1	BAK1	0.998	string	3
RARS2	EPRS1	0.999	string	3
RARS2	QARS1	0.999	string	3
RARS2	KARS1	0.998	string	3
RARS2	IARS1	0.99	string	3
RARS2	LARS2	0.99	string	3
NSDHL	MSMO1	0.997	string	3
NSDHL	HSD17B7	0.996	string	3
NSDHL	CYP51A1	0.989	string	3
NSDHL	SQLE	0.982	string	3
NSDHL	SC5D	0.975	string	3
FRAT1	GSK3B	0.999	string	3
FRAT1	DVL1	0.996	string	3
FRAT1	AXIN1	0.992	string	3
FRAT1	FRAT2	0.951	string	3
FRAT1	DVL2	0.921	string	3
ANGPTL3	ANGPTL8	0.999	string	3
ANGPTL3	LPL	0.993	string	3
DHCR24	CYP51A1	0.992	string	3
DHCR24	MSMO1	0.987	string	3
DHCR24	SC5D	0.984	string	3
DHCR24	LSS	0.982	string	3
CYP2C19	CYP2C9	0.988	string	3
CYP2C19	CYP3A4	0.968	string	3
CYP2C19	CYP3A5	0.959	string	3
CYP2C19	PPIG	0.958	string	3
CYP2C19	CYP4A11	0.957	string	3
SLC25A5	CIAO2B	0.994	string	3
SLC25A5	MMS19	0.994	string	3
SLC25A5	CIAO1	0.993	string	3
SLC25A5	VDAC1	0.991	string	3
SLC25A5	VDAC2	0.99	string	3
CARD9	MALT1	0.999	string	3
CARD9	SYK	0.999	string	3
CARD9	BCL10	0.999	string	3
CARD9	CASP8	0.998	string	3
CARD9	NOD2	0.995	string	3
AGTR2	AGT	0.999	string	3
AGTR2	AGTR1	0.982	string	3
AGTR2	ACE2	0.954	string	3
AGTR2	REN	0.935	string	3
RSPH9	RSPH6A	0.984	string	3
RSPH9	RSPH1	0.982	string	3
RSPH9	DNAI2	0.956	string	3
RSPH9	DNAI1	0.954	string	3
ADA	PNP	0.998	string	3
ADA	ADA2	0.992	string	3
ADA	ADK	0.992	string	3
ADA	NT5E	0.984	string	3
NDUFS5	NDUFAB1	0.999	string	3
NDUFS5	NDUFS1	0.999	string	3
NDUFS5	NDUFV2	0.999	string	3
NDUFS5	NDUFAF1	0.999	string	3
NDUFS5	NDUFB3	0.999	string	3
TAF8	TAF12	0.999	string	3
TAF8	TAF10	0.999	string	3
TAF8	TAF5	0.999	string	3
TAF8	TAF4	0.999	string	3
TAF8	TBP	0.999	string	3
NCR2	TYROBP	0.999	string	3
NCR2	NCR1	0.995	string	3
NCR2	KMT2E	0.984	string	3
NCR2	NCR3LG1	0.971	string	3
TREM2	TYROBP	0.999	string	3
TREM2	TREM1	0.987	string	3
TREM2	CLU	0.985	string	3
STXBP1	STX1A	0.999	string	3
STXBP1	SNAP25	0.999	string	3
STXBP1	STX1B	0.999	string	3
STXBP1	STX2	0.995	string	3
STXBP1	APBA1	0.995	string	3
NDUFA8	MT-ND2	0.999	string	3
NDUFA8	MT-ND1	0.999	string	3
NDUFA8	NDUFS3	0.999	string	3
NDUFA8	NDUFV1	0.999	string	3
NDUFA8	NDUFA3	0.999	string	3
RPL10A	RPL4	0.999	string	3
RPL10A	RPS7	0.999	string	3
RPL10A	RPLP1	0.999	string	3
RPL10A	RPS5	0.999	string	3
RPL10A	RPS28	0.999	string	3
DKK1	LRP5	0.999	string	3
DKK1	KREMEN1	0.999	string	3
DKK1	KREMEN2	0.999	string	3
DKK1	LRP6	0.999	string	3
DKK1	CKAP4	0.984	string	3
PHF20	KANSL1	0.999	string	3
PHF20	KANSL2	0.998	string	3
PHF20	KANSL3	0.998	string	3
PHF20	WDR5	0.993	string	3
LPAR1	GNAQ	0.997	string	3
LPAR1	GNAI1	0.997	string	3
LPAR1	GNA12	0.995	string	3
LPAR1	LPAR4	0.994	string	3
LPAR1	LPAR6	0.992	string	3
MUSK	LRP4	0.999	string	3
MUSK	AGRN	0.999	string	3
MUSK	RAPSN	0.991	string	3
MUSK	COLQ	0.985	string	3
BAK1	BCL2L1	0.999	string	3
BAK1	BCL2	0.999	string	3
BAK1	BID	0.999	string	3
BAK1	BCL2L11	0.998	string	3
HLA-DQB1	HLA-DQA1	0.999	string	3
HLA-DQB1	CD74	0.997	string	3
HLA-DQB1	HCRT	0.986	string	3
HLA-DQB1	HLA-DQA2	0.985	string	3
HLA-DQB1	HLA-DRA	0.976	string	3
HLA-DRB5	HLA-DRA	0.999	string	3
HLA-DRB5	CD74	0.986	string	3
HLA-DRB5	CD4	0.945	string	3
HLA-DRB5	CD247	0.945	string	3
EIF2S2	EIF2S1	0.999	string	3
EIF2S2	EIF2B1	0.999	string	3
EIF2S2	EIF2S3	0.999	string	3
EIF2S2	EIF2B2	0.999	string	3
EIF2S2	EIF5	0.999	string	3
UBXN10	UBXN2A	0.997	string	3
UBXN10	NSFL1C	0.996	string	3
UBXN10	ASPSCR1	0.996	string	3
UBXN10	VCP	0.996	string	3
CUL4A	DCAF1	0.999	string	3
CUL4A	DCAF11	0.999	string	3
CUL4A	DDA1	0.999	string	3
CUL4A	DDB2	0.999	string	3
IARS1	EPRS1	0.999	string	3
IARS1	RARS1	0.999	string	3
IARS1	MARS1	0.999	string	3
IARS1	QARS1	0.999	string	3
IARS1	LARS1	0.999	string	3
SYK	LCP2	0.999	string	3
SYK	TYROBP	0.999	string	3
SYK	VAV1	0.999	string	3
SYK	LYN	0.999	string	3
MBNL2	CNBP	0.972	string	3
MBNL2	QKI	0.914	string	3
MBNL2	CLCN1	0.9	string	3
UCHL3	UBC	0.999	string	3
UCHL3	RPS27A	0.989	string	3
UCHL3	UBB	0.986	string	3
UCHL3	UBA52	0.985	string	3
UCHL3	NEDD8	0.971	string	3
CUBN	CBLIF	0.999	string	3
CUBN	LRP2	0.999	string	3
CUBN	GC	0.997	string	3
CUBN	ALB	0.992	string	3
TAF2	TAF11	0.999	string	3
TAF2	TAF13	0.999	string	3
TAF2	TAF1	0.999	string	3
TAF2	TAF10	0.999	string	3
TAF2	TAF12	0.999	string	3
APRT	ADK	0.996	string	3
APRT	PNP	0.996	string	3
APRT	GMPS	0.995	string	3
APRT	HPRT1	0.994	string	3
APRT	ADSL	0.99	string	3
DNAAF1	DNAI2	0.983	string	3
DNAAF1	DNAH5	0.964	string	3
DNAAF1	DNAI1	0.946	string	3
DNAAF1	RSPH4A	0.943	string	3
GNB1	GNGT1	0.999	string	3
GNB1	GNG13	0.999	string	3
GNB1	GNAI1	0.999	string	3
GNB1	GNAI2	0.999	string	3
GNB1	GNAS	0.999	string	3
OPTN	TBK1	0.999	string	3
OPTN	RAB8A	0.999	string	3
OPTN	GABARAP	0.999	string	3
OPTN	GABARAPL1	0.998	string	3
OPTN	GABARAPL2	0.998	string	3
DVL1	GSK3B	0.999	string	3
DVL1	DAAM1	0.999	string	3
DVL1	INVS	0.999	string	3
DVL1	LRP5	0.999	string	3
AGRN	LRP4	0.999	string	3
AGRN	DAG1	0.999	string	3
AGRN	HSPG2	0.993	string	3
XDH	BTN1A1	0.998	string	3
XDH	PNP	0.997	string	3
XDH	BTN2A2	0.988	string	3
XDH	GDA	0.988	string	3
XDH	BTN2A1	0.988	string	3
EEF1E1	MARS1	0.999	string	3
EEF1E1	AIMP2	0.999	string	3
EEF1E1	EPRS1	0.999	string	3
EEF1E1	AIMP1	0.999	string	3
TUBB2A	TUBA1A	0.999	string	3
TUBB2A	TUBA1B	0.999	string	3
TUBB2A	TUBA4A	0.995	string	3
TUBB2A	TUBA1C	0.99	string	3
TUBB2A	TUBA8	0.983	string	3
BNIP3L	GABARAP	0.999	string	3
BNIP3L	GABARAPL2	0.999	string	3
BNIP3L	GABARAPL1	0.999	string	3
BNIP3L	BCL2	0.995	string	3
BNIP3L	STEAP3	0.983	string	3
TAF9	TAF4	0.999	string	3
TAF9	SUPT3H	0.999	string	3
TAF9	TADA1	0.999	string	3
TAF9	TBP	0.999	string	3
TAF9	TAF5	0.999	string	3
EXOC1	EXOC4	0.999	string	3
EXOC1	EXOC3	0.999	string	3
CD274	CTLA4	0.999	string	3
CD274	PDCD1	0.999	string	3
CD274	HAVCR2	0.998	string	3
CD274	CD28	0.997	string	3
SIRPB1	TYROBP	0.999	string	3
SIRPB1	CD47	0.993	string	3
SIRPB1	SIRPA	0.918	string	3
KLRC3	KLRC2	0.999	string	3
KLRC3	KLRD1	0.995	string	3
TBR1	FEZF2	0.941	string	3
TBR1	CASK	0.927	string	3
TBR1	PAX6	0.915	string	3
EP400	RUVBL1	0.999	string	3
EP400	ACTL6A	0.999	string	3
EP400	BRD8	0.999	string	3
EP400	YEATS4	0.999	string	3
EP400	TRRAP	0.999	string	3
SQSTM1	MAP1LC3A	0.999	string	3
SQSTM1	KEAP1	0.999	string	3
SQSTM1	NBR1	0.999	string	3
SQSTM1	GABARAP	0.999	string	3
SQSTM1	MAP1LC3B	0.999	string	3
KIR3DL1	KIR3DL3	0.999	string	3
KIR3DL1	HLA-A	0.999	string	3
KIR3DL1	HLA-B	0.999	string	3
KIR3DL1	HLA-C	0.996	string	3
LILRB2	HLA-G	0.999	string	3
LILRB2	HLA-F	0.994	string	3
LILRB2	B2M	0.994	string	3
LILRB2	HLA-B	0.992	string	3
LILRB2	HLA-A	0.992	string	3
RPL13A	RPS24	0.999	string	3
RPL13A	RPL11	0.999	string	3
RPL13A	RPL7	0.999	string	3
RPL13A	RPS21	0.999	string	3
RPL13A	RPL9	0.999	string	3
ERCC2	CCNH	0.999	string	3
ERCC2	GTF2E1	0.999	string	3
ERCC2	XPA	0.999	string	3
ERCC2	ERCC3	0.999	string	3
ERCC2	CDK7	0.999	string	3
IGF1	IGFBP5	0.999	string	3
IGF1	INSR	0.999	string	3
IGF1	IGFBP3	0.999	string	3
IGF1	IGF1R	0.999	string	3
IGF1	INS	0.999	string	3
SLC12A8	CSTA	0.958	string	3
KEAP1	CUL3	0.999	string	3
KEAP1	RBX1	0.999	string	3
KEAP1	NFE2L2	0.999	string	3
KEAP1	NEIL2	0.999	string	3
LARS1	RARS1	0.999	string	3
LARS1	EPRS1	0.999	string	3
LARS1	KARS1	0.999	string	3
CFI	C3	0.999	string	3
CFI	CD46	0.98	string	3
CFI	CFB	0.97	string	3
CFI	C4B	0.954	string	3
GIT1	ARHGEF6	0.999	string	3
GIT1	PXN	0.999	string	3
GIT1	ARHGEF7	0.999	string	3
GIT1	GRK6	0.998	string	3
GIT1	GRK4	0.998	string	3
VKORC1	GGCX	0.998	string	3
VKORC1	CYP2C9	0.98	string	3
VKORC1	VKORC1L1	0.949	string	3
VKORC1	NQO1	0.942	string	3
LAT	GRB2	0.999	string	3
LAT	PLCG1	0.999	string	3
LAT	GRAP2	0.999	string	3
INS	IGF1R	0.999	string	3
INS	IDE	0.999	string	3
INS	INSR	0.999	string	3
ITGB2	ITGAD	0.999	string	3
ITGB2	ITGAL	0.999	string	3
ITGB2	ICAM3	0.999	string	3
ITGB2	ICAM2	0.999	string	3
ITGB2	ITGAX	0.999	string	3
CRHR1	UCN	0.999	string	3
CRHR1	CRH	0.999	string	3
CRHR1	UCN3	0.998	string	3
CRHR1	GNAS	0.997	string	3
TMPRSS2	ACE2	0.999	string	3
TMPRSS2	AR	0.974	string	3
TMPRSS2	TMPRSS4	0.951	string	3
TMPRSS2	ETV1	0.942	string	3
TMPRSS2	ADAM17	0.936	string	3
ATG4B	GABARAPL2	0.999	string	3
ATG4B	GABARAP	0.999	string	3
ATG4B	MAP1LC3B	0.999	string	3
ATG4B	GABARAPL1	0.999	string	3
ATG4B	MAP1LC3A	0.993	string	3
SOS1	SHC1	0.999	string	3
SOS1	HRAS	0.999	string	3
SOS1	EPS8	0.999	string	3
SOS1	GRB2	0.999	string	3
RAD54L2	DYRK1A	0.925	string	3
CXCR4	CXCL12	0.999	string	3
CXCR4	CCL21	0.999	string	3
CXCR4	CD4	0.999	string	3
CXCR4	CXCL1	0.998	string	3
UBA52	RPS16	0.999	string	3
UBA52	RPL19	0.999	string	3
UBA52	RPS12	0.999	string	3
UBA52	RPL5	0.999	string	3
UBA52	RPS18	0.999	string	3
RPL23A	RPS17	0.999	string	3
RPL23A	RPL30	0.999	string	3
RPL23A	MRPL36	0.999	string	3
RPL23A	RPS7	0.999	string	3
RPL23A	RPS4X	0.999	string	3
INO80C	ACTR5	0.999	string	3
INO80C	RUVBL2	0.999	string	3
INO80C	INO80B	0.997	string	3
PTPN6	CD22	0.997	string	3
PTPN6	SYK	0.995	string	3
PTPN6	KLRC1	0.991	string	3
PTPN6	CD72	0.99	string	3
IGF2	IGFBP1	0.999	string	3
IGF2	IGFBP6	0.999	string	3
IGF2	IGFBP2	0.999	string	3
IGF2	IGF2R	0.999	string	3
IGF2	IGF1R	0.999	string	3
NDUFS1	NDUFS4	0.999	string	3
NDUFS1	NDUFA7	0.999	string	3
NDUFS1	NDUFB7	0.999	string	3
NDUFS1	NDUFA11	0.999	string	3
NDUFS1	NDUFA1	0.999	string	3
DCAF1	CUL4B	0.999	string	3
DCAF1	RBX1	0.999	string	3
DCAF1	DDB1	0.999	string	3
HLA-DPA1	HLA-DPB1	0.999	string	3
HLA-DPA1	HLA-DRA	0.999	string	3
HLA-DPA1	HLA-DMA	0.999	string	3
HLA-DPA1	HLA-DMB	0.997	string	3
HLA-DPA1	CD74	0.993	string	3
SCN4A	SCN1B	0.999	string	3
SCN4A	CALM3	0.989	string	3
SCN4A	SCN4B	0.978	string	3
SCN4A	CLCN1	0.951	string	3
SCN4A	SCN3B	0.949	string	3
CALCOCO2	RB1CC1	0.999	string	3
CALCOCO2	MAP1LC3C	0.999	string	3
CALCOCO2	LGALS8	0.999	string	3
CALCOCO2	GABARAPL2	0.996	string	3
CALCOCO2	GABARAPL1	0.995	string	3
CD44	RDX	0.999	string	3
CD44	ERBB2	0.999	string	3
CD44	CD74	0.999	string	3
CD44	FN1	0.999	string	3
CD44	SPP1	0.999	string	3
TNF	TAB2	0.999	string	3
TNF	NFKB1	0.999	string	3
TNF	TRAF2	0.999	string	3
TNF	RIPK1	0.999	string	3
TNF	CHUK	0.999	string	3
HLA-B	HLA-A	0.999	string	3
HLA-B	B2M	0.999	string	3
HLA-B	HLA-C	0.998	string	3
PTH1R	PTHLH	0.999	string	3
PTH1R	PTH	0.999	string	3
PTH1R	GNAS	0.997	string	3
PTH1R	LRP6	0.983	string	3
PTH1R	ARRB1	0.981	string	3
ESR1	SRC	0.999	string	3
ESR1	JUN	0.999	string	3
ESR1	HSP90AA1	0.999	string	3
ESR1	NCOA1	0.999	string	3
ESR1	IGF1R	0.999	string	3
CNBP	MBNL3	0.971	string	3
CNBP	MBNL1	0.96	string	3
CNBP	DMPK	0.916	string	3
FCGRT	B2M	0.999	string	3
FCGRT	ALB	0.999	string	3
FCGRT	IGLL5	0.919	string	3
FCGRT	IGHV3-43D	0.909	string	3
FCGRT	IGHV3-16	0.9	string	3
DGKZ	SNX27	0.987	string	3
DGKZ	LPL	0.9	string	3
KANSL2	WDR5	0.999	string	3
KANSL2	KANSL3	0.999	string	3
KANSL2	KANSL1	0.999	string	3
IGFALS	IGF1	0.999	string	3
IGFALS	IGFBP3	0.999	string	3
IGFALS	IGFBP5	0.995	string	3
TIMMDC1	NDUFAF3	0.999	string	3
TIMMDC1	NDUFAF1	0.999	string	3
TIMMDC1	NDUFA13	0.999	string	3
KLHL13	CUL3	0.999	string	3
KLHL13	KLHL9	0.996	string	3
KLHL13	KLHL22	0.979	string	3
KLHL13	RBX1	0.969	string	3
KLHL13	KLHL21	0.95	string	3
NDUFA13	NDUFS3	0.999	string	3
NDUFA13	MT-ND1	0.999	string	3
NDUFA13	NDUFV1	0.999	string	3
NDUFA13	NDUFB9	0.999	string	3
NDUFA13	NDUFA3	0.999	string	3
EXOC3	EXOC4	0.999	string	3
EXOC3	EXOC2	0.999	string	3
EXOC3	EXOC7	0.999	string	3
RIMS2	RAPGEF4	0.996	string	3
RIMS2	RAB3A	0.994	string	3
RIMS2	UNC13A	0.989	string	3
RIMS2	UNC13B	0.984	string	3
RIMS2	RIMBP2	0.979	string	3
MTTP	APOB	0.999	string	3
MTTP	P4HB	0.996	string	3
DPYSL2	NUMB	0.992	string	3
DPYSL2	DPYSL5	0.99	string	3
DPYSL2	GSK3B	0.989	string	3
DPYSL2	CDK5	0.98	string	3
DPYSL2	DPYSL3	0.976	string	3
RIMS1	RAB3A	0.998	string	3
RIMS1	UNC13B	0.998	string	3
RIMS1	UNC13A	0.98	string	3
RIMS1	TSPOAP1	0.977	string	3
RIMS1	RIMBP2	0.963	string	3
RPS20	RPL30	0.999	string	3
RPS20	RPS17	0.999	string	3
RPS20	RPS28	0.999	string	3
RPS20	RPS5	0.999	string	3
RPS20	RPLP1	0.999	string	3
BANF1	EMD	0.999	string	3
BANF1	SMARCA4	0.998	string	3
BANF1	LEMD3	0.998	string	3
BANF1	LMNA	0.996	string	3
BANF1	TMPO	0.967	string	3
FZD4	LRP5	0.999	string	3
FZD4	NDP	0.999	string	3
FZD4	LRP6	0.999	string	3
FZD4	TSPAN12	0.997	string	3
TUBA1A	TUBB2B	0.997	string	3
TSHR	TSHB	0.998	string	3
TSHR	GNAS	0.997	string	3
TSHR	TG	0.972	string	3
TSHR	TPO	0.971	string	3
TSHR	CGA	0.964	string	3
BDKRB2	KNG1	0.999	string	3
BDKRB2	AGT	0.989	string	3
BDKRB2	GNAQ	0.982	string	3
BDKRB2	AGTR1	0.975	string	3
LIN52	MYBL2	0.999	string	3
LIN52	RBBP4	0.999	string	3
LIN52	LIN54	0.999	string	3
LIN52	LIN9	0.999	string	3
LIN52	LIN37	0.999	string	3
DNAL1	FTCD	0.979	string	3
DNAL1	DNAH5	0.968	string	3
TLN2	PTK2	0.999	string	3
TLN2	SRC	0.999	string	3
TLN2	APBB1IP	0.999	string	3
TLN2	PXN	0.999	string	3
TLN2	VCL	0.999	string	3
NLRP1	BCL2	0.999	string	3
NLRP1	CASP1	0.999	string	3
NLRP1	CASP5	0.999	string	3
NLRP1	MEFV	0.999	string	3
NLRP1	PYCARD	0.999	string	3
RPL17	RPL13	0.999	string	3
RPL17	RPL36	0.999	string	3
RPL17	RPL6	0.999	string	3
RPL17	RPL7A	0.999	string	3
RPL17	RPL27A	0.999	string	3
RUVBL2	ACTR5	0.999	string	3
RUVBL2	EP400	0.999	string	3
RUVBL2	SRCAP	0.999	string	3
RUVBL2	INO80B	0.999	string	3
RUVBL2	RUVBL1	0.999	string	3
UPP2	TYMP	0.997	string	3
UPP2	CDA	0.997	string	3
UPP2	PNP	0.996	string	3
UPP2	DPYD	0.988	string	3
UPP2	UMPS	0.984	string	3
APBB1	APP	0.999	string	3
APBB1	APLP1	0.986	string	3
APBB1	APLP2	0.984	string	3
APBB1	MAPK8	0.942	string	3
LCK	PTPRC	0.999	string	3
LCK	CD8A	0.999	string	3
LCK	CD4	0.999	string	3
TTC25	CCDC114	0.983	string	3
GPIHBP1	LPL	0.999	string	3
NCAM1	FGFR1	0.996	string	3
NCAM1	PRNP	0.995	string	3
NCAM1	FCGR3B	0.991	string	3
NCAM1	FCGR3A	0.991	string	3
NCAM1	L1CAM	0.982	string	3
ENSP00000480571	CYP1A1	0.963	string	3
ENSP00000480571	CYP2C9	0.962	string	3
ENSP00000480571	CYP2C8	0.961	string	3
ENSP00000480571	CYP2B6	0.96	string	3
ENSP00000480571	CYP2C18	0.96	string	3
TADA2A	SUPT3H	0.999	string	3
TADA2A	TADA3	0.999	string	3
TADA2A	KAT2A	0.999	string	3
TADA2A	SGF29	0.999	string	3
TADA2A	KAT2B	0.999	string	3
PLEKHA2	PTPN13	0.943	string	3
IKBKG	IKBKB	0.999	string	3
IKBKG	TRAF6	0.999	string	3
IKBKG	CYLD	0.999	string	3
IKBKG	BCL10	0.999	string	3
IKBKG	CHUK	0.999	string	3
LOC102723996	CTLA4	0.999	string	3
LOC102723996	CD28	0.999	string	3
LOC102723996	TNFRSF4	0.992	string	3
LOC102723996	CD40LG	0.989	string	3
CRHR1-2	CRH	0.999	string	3
CRHR1-2	UCN	0.999	string	3
CRHR1-2	CRHBP	0.978	string	3
CRHR1-2	UCN3	0.977	string	3
CRHR1-2	GNAS	0.973	string	3
PTPN11	SIRPA	0.999	string	3
PTPN11	GAB1	0.999	string	3
ATP6AP2	ATP6V0D1	0.999	string	3
ATP6AP2	ATP6V0B	0.999	string	3
ATP6AP2	ATP6AP1	0.999	string	3
ATP6AP2	REN	0.999	string	3
ATP6AP2	ATP6V1C1	0.998	string	3
HNRNPU	DHX9	0.999	string	3
HNRNPU	YBX1	0.998	string	3
HNRNPU	SYNCRIP	0.998	string	3
HNRNPU	HNRNPC	0.996	string	3
HNRNPU	HNRNPA1	0.992	string	3
CTNNB1	TCF7	0.999	string	3
CTNNB1	POU5F1	0.999	string	3
CTNNB1	HNF4A	0.999	string	3
CTNNB1	TCF7L2	0.999	string	3
CTNNB1	TCF4	0.999	string	3
