level	trait	total_gwas_snps	trait_snps	eqtls_in_catalog	trait_eqtls	pval	adj_pval	sim_count	sim_pval
level4	COVID-19 hospitalization or rheumatoid arthritis (MTAG)	344506	28	7150	7	1.334743971697578e-06	0.0051093999236583	78	0.158
level4	Sulcal opening distance of the right calloso-marginal posterior fissure	344506	3	7150	3	8.93612621968049e-06	0.0342074911689369	64	0.13
level4	Multi-trait sex score	344506	2285	7150	100	8.915961872350107e-12	3.4130302047356215e-08	124	0.25
level4	Inflammatory bowel disease x sex interaction (2df)	344506	36	7150	7	8.136911348089584e-06	0.0311480966404869	152	0.305
level4	Hypothyroidism or rheumatoid arthritis (pleiotropy)	344506	1035	7150	257	1.2244110329581978e-191	4.687045434163981e-188	450	0.9
level4	Seropositivity for aix galericulata (mandarin duck) peptide (twist_23200)	344506	11	7150	7	5.072672761032103e-10	1.941819132923089e-06	301	0.603
level4	Seropositivity for hordeum vulgare (barley) peptide (twist_15602)	344506	6	7150	5	2.2674141439356496e-08	8.679661342985666e-05	102	0.206
level4	Seropositivity for streptococcus pneumoniae peptide (agilent_231226)	344506	10	7150	5	8.882424910653267e-07	0.003400192255798	104	0.21
level4	Seropositivity for streptococcus pneumoniae peptide (agilent_226736)	344506	7	7150	5	7.798857484072696e-08	0.0002985402644903	91	0.184
level4	Seropositivity for streptococcus pneumoniae peptide (agilent_242450)	344506	8	7150	5	2.043787021871279e-07	0.0007823616719723	130	0.261
level4	Seropositivity for gallus gallus ovomucoid precursor gallus peptide (twist_28164)	344506	7	7150	4	6.171085762336343e-06	0.0236229162982235	206	0.413
level4	Seropositivity for staphylococcus aureus subsp. aureus MRSA252 peptide (agilent_84757)	344506	21	7150	6	3.309438776465761e-06	0.0126685316363109	278	0.557
level4	Seropositivity for root peptide (agilent_184788)	344506	3	7150	3	8.93612621968049e-06	0.0342074911689369	57	0.116
level4	Seropositivity for struthio camelus (ostrich) peptide (twist_5109)	344506	8	7150	4	1.2137792826468713e-05	0.0464634709397222	121	0.244
level4	Seropositivity for staphylococcus aureus subsp. aureus MRSA252 peptide (agilent_205647)	344506	5	7150	5	3.845486868089252e-09	1.4720523731045656e-05	108	0.218
level4	Seropositivity for staphylococcus aureus subsp. aureus MRSA252 peptide (agilent_15630)	344506	8	7150	4	1.2137792826468713e-05	0.0464634709397222	9	0.02
level4	Seropositivity for anser anser (greylag goose) peptide (twist_23199)	344506	9	7150	7	5.7400664807153335e-11	2.1972974488178297e-07	300	0.601
level4	Seropositivity for clostridiales peptide (agilent_68956)	344506	17	7150	7	2.679045451980501e-08	0.0001025538599018	324	0.649
level4	Seropositivity for streptococcus pneumoniae peptide (agilent_243958)	344506	3	7150	3	8.93612621968049e-06	0.0342074911689369	22	0.046
level4	Seropositivity for streptococcus pneumoniae peptide (agilent_223466)	344506	3	7150	3	8.93612621968049e-06	0.0342074911689369	20	0.042
level4	Seropositivity for gallus peptide (twist_24274)	344506	7	7150	6	5.483680939449498e-10	2.099153063621268e-06	300	0.601
level4	Seropositivity for staphylococcus aureus peptide (twist_35030)	344506	11	7150	5	1.6003702857705176e-06	0.0061262174539295	42	0.086
level4	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_52109)	344506	5	7150	4	9.115547415566476e-07	0.0034894315506788	43	0.088
level4	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_31240)	344506	3	7150	3	8.93612621968049e-06	0.0342074911689369	12	0.026
level4	Seropositivity for lactobacillus phage LFEINF peptide (twist_64023)	344506	18	7150	7	4.3045917151086316e-08	0.0001647797708543	325	0.651
level4	Seropositivity for lactobacillus phage LFEINF peptide (twist_88894)	344506	18	7150	8	1.2461560909239743e-09	4.770285516056973e-06	317	0.635
level4	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_26954)	344506	12	7150	7	1.195379657810498e-09	4.575913330098587e-06	331	0.663
level4	Seropositivity (peptide co-occurrence module 21: plant thionins)	344506	8	7150	6	2.1544983792684892e-09	8.247419795839775e-06	130	0.261
level4	Seropositivity for triticum aestivum wheat peptide (twist_41103)	344506	3	7150	3	8.93612621968049e-06	0.0342074911689369	11	0.024
level4	Seropositivity for triticum aestivum (common wheat) peptide (twist_14325)	344506	10	7150	6	1.5589935170737945e-08	5.967827183358485e-05	160	0.321
level4	Seropositivity for triticum urartu (wild einkorn wheat) peptide (twist_11627)	344506	10	7150	6	1.5589935170737945e-08	5.967827183358485e-05	112	0.226
level4	Seropositivity for staphylococcus aureus peptide (twist_34337)	344506	9	7150	6	6.348693806464232e-09	2.4302799891145083e-05	201	0.403
level4	Seropositivity for staphylococcus aureus peptide (twist_39975)	344506	9	7150	6	6.348693806464232e-09	2.4302799891145083e-05	336	0.673
level4	Seropositivity for staphylococcus aureus subsp. aureus MRSA252 peptide (agilent_26654)	344506	3	7150	3	8.93612621968049e-06	0.0342074911689369	18	0.038
level4	Seropositivity for staphylococcus aureus subsp. aureus strain newman peptide (agilent_239239)	344506	3	7150	3	8.93612621968049e-06	0.0342074911689369	51	0.104
level4	Seropositivity for staphylococcus aureus subsp. aureus MRSA252 peptide (agilent_217424)	344506	5	7150	4	9.115547415566476e-07	0.0034894315506788	106	0.214
level4	Seropositivity for staphylococcus aureus peptide (agilent_222322)	344506	7	7150	5	7.798857484072696e-08	0.0002985402644903	321	0.643
