snp	trait	gene	eqtl_type	chromq	posq	rsidq	chromt	post	rsidt	corr	dprime
rs2844622	Hip circumference adjusted for BMI	HLA-C	spatial	6	31244020	rs2524074	6	31240059	rs2844622	0.942833	0.989356
rs2844622	Hip circumference adjusted for BMI	HLA-B	spatial	6	31240292	rs2524091	6	31240059	rs2844622	0.910374	0.91949
rs2844622	Hip circumference adjusted for BMI	HLA-C	spatial	6	31240292	rs2524091	6	31240059	rs2844622	0.910374	0.91949
rs2844622	Hip circumference adjusted for BMI	HLA-B	spatial	6	31240215	rs2524092	6	31240059	rs2844622	0.910374	0.91949
rs2844622	Hip circumference adjusted for BMI	HLA-C	spatial	6	31240215	rs2524092	6	31240059	rs2844622	0.910374	0.91949
rs2844622	Hip circumference adjusted for BMI	HLA-B	spatial	6	31240179	rs2524093	6	31240059	rs2844622	0.907965	0.914768
rs2844622	Hip circumference adjusted for BMI	HLA-C	spatial	6	31240179	rs2524093	6	31240059	rs2844622	0.907965	0.914768
rs2844622	Hip circumference adjusted for BMI	HLA-B	spatial	6	31236338	rs2524097	6	31240059	rs2844622	0.905392	0.914458
rs2844622	Hip circumference adjusted for BMI	HLA-C	spatial	6	31236338	rs2524097	6	31240059	rs2844622	0.905392	0.914458
rs2844622	Hip circumference adjusted for BMI	HLA-B	spatial	6	31236315	rs2524098	6	31240059	rs2844622	0.905392	0.914458
rs2844622	Hip circumference adjusted for BMI	HLA-C	spatial	6	31236315	rs2524098	6	31240059	rs2844622	0.905392	0.914458
rs2844622	Hip circumference adjusted for BMI	HLA-C	spatial	6	31243978	rs2844611	6	31240059	rs2844622	0.942833	0.989356
rs2844622	Hip circumference adjusted for BMI	HLA-C	spatial	6	31243970	rs2844612	6	31240059	rs2844622	0.942833	0.989356
rs2844622	Hip circumference adjusted for BMI	HLA-B	spatial			rs2844622			rs2844622	1.0	1.0
rs2844622	Hip circumference adjusted for BMI	HLA-C	spatial			rs2844622			rs2844622	1.0	1.0
rs2844622	Hip circumference adjusted for BMI	HLA-B	spatial	6	31240245	rs549359394	6	31240059	rs2844622	0.936269	0.954866
rs2844622	Hip circumference adjusted for BMI	HLA-C	spatial	6	31240245	rs549359394	6	31240059	rs2844622	0.936269	0.954866
rs2844622	Hip circumference adjusted for BMI	HLA-B	spatial	6	31240306	rs554163072	6	31240059	rs2844622	0.907806	0.919196
rs2844622	Hip circumference adjusted for BMI	HLA-C	spatial	6	31240306	rs554163072	6	31240059	rs2844622	0.907806	0.919196
rs2844622	Hip circumference adjusted for BMI	HLA-B	spatial	6	31236522	rs9264586	6	31240059	rs2844622	0.907806	0.919196
rs2844622	Hip circumference adjusted for BMI	HLA-C	spatial	6	31236522	rs9264586	6	31240059	rs2844622	0.907806	0.919196
rs2844622	Hip circumference adjusted for BMI	HLA-B	spatial	6	31236523	rs9264587	6	31240059	rs2844622	0.907806	0.919196
rs2844622	Hip circumference adjusted for BMI	HLA-C	spatial	6	31236523	rs9264587	6	31240059	rs2844622	0.907806	0.919196
rs28752949	Hip circumference adjusted for BMI	HLA-C	spatial	6	31305896	rs28752959	6	31304631	rs28752949	0.936772	0.975009
rs9264666	Hip circumference adjusted for BMI	HLA-B	spatial	6	31240040	rs2524094	6	31239295	rs9264666	0.897446	0.948253
rs9264666	Hip circumference adjusted for BMI	HLA-C	spatial	6	31240040	rs2524094	6	31239295	rs9264666	0.897446	0.948253
rs3828879	Hip circumference adjusted for BMI	HLA-C	spatial			rs3828879			rs3828879	1.0	1.0
rs4959062	Hip circumference adjusted for BMI	HLA-C	spatial	6	31333938	rs7761068	6	31331499	rs4959062	0.994034	0.996013
rs4959062	Hip circumference adjusted for BMI	HLA-C	spatial	6	31332918	rs9266361	6	31331499	rs4959062	0.994034	0.996013
rs9264355	Hip circumference adjusted for BMI	HLA-B	spatial			rs9264355			rs9264355	1.0	1.0
rs9264355	Hip circumference adjusted for BMI	HLA-C	spatial			rs9264355			rs9264355	1.0	1.0
rs9264355	Hip circumference adjusted for BMI	HLA-B	spatial	6	31230041	rs9264416	6	31228185	rs9264355	0.939987	1.0
rs9264355	Hip circumference adjusted for BMI	HLA-C	spatial	6	31230041	rs9264416	6	31228185	rs9264355	0.939987	1.0
rs9264355	Hip circumference adjusted for BMI	HLA-B	spatial	6	31230215	rs9264423	6	31228185	rs9264355	0.931259	1.0
rs9264355	Hip circumference adjusted for BMI	HLA-C	spatial	6	31230215	rs9264423	6	31228185	rs9264355	0.931259	1.0
rs9264355	Hip circumference adjusted for BMI	HLA-B	spatial	6	31231096	rs9264442	6	31228185	rs9264355	0.931141	0.972654
rs9264355	Hip circumference adjusted for BMI	HLA-C	spatial	6	31231096	rs9264442	6	31228185	rs9264355	0.931141	0.972654
rs9264355	Hip circumference adjusted for BMI	HLA-B	spatial	6	31231441	rs9264456	6	31228185	rs9264355	0.931102	0.981478
rs9264355	Hip circumference adjusted for BMI	HLA-C	spatial	6	31231441	rs9264456	6	31228185	rs9264355	0.931102	0.981478
rs9264355	Hip circumference adjusted for BMI	HLA-B	spatial	6	31232481	rs9264486	6	31228185	rs9264355	0.939987	1.0
rs9264355	Hip circumference adjusted for BMI	HLA-C	spatial	6	31232481	rs9264486	6	31228185	rs9264355	0.939987	1.0
rs9262549	Hip circumference adjusted for BMI	HLA-G	spatial			rs9262549			rs9262549	1.0	1.0
rs3132497	Hip circumference adjusted for BMI	HLA-B	spatial	6	31209244	rs3095249	6	31208590	rs3132497	1.0	1.0
rs3132497	Hip circumference adjusted for BMI	HLA-C	spatial	6	31209244	rs3095249	6	31208590	rs3132497	1.0	1.0
rs3132497	Hip circumference adjusted for BMI	HLA-B	spatial	6	31211049	rs3130695	6	31208590	rs3132497	1.0	1.0
rs3132497	Hip circumference adjusted for BMI	HLA-B	spatial			rs3132497			rs3132497	1.0	1.0
rs3132497	Hip circumference adjusted for BMI	HLA-C	spatial			rs3132497			rs3132497	1.0	1.0
rs2853939	Hip circumference adjusted for BMI	HLA-C	spatial	6	31253995	rs2524052	6	31250641	rs2853939	1.0	1.0
rs2853939	Hip circumference adjusted for BMI	HLA-C	spatial	6	31255006	rs2853931	6	31250641	rs2853939	0.997841	1.0
rs2853939	Hip circumference adjusted for BMI	HLA-C	spatial	6	31254087	rs2853933	6	31250641	rs2853939	1.0	1.0
rs2853939	Hip circumference adjusted for BMI	HLA-C	spatial	6	31253877	rs2853935	6	31250641	rs2853939	1.0	1.0
rs2853951	Hip circumference adjusted for BMI	HLA-B	spatial			rs2853951			rs2853951	1.0	1.0
rs2853951	Hip circumference adjusted for BMI	HLA-C	spatial			rs2853951			rs2853951	1.0	1.0
rs9265906	Hip circumference adjusted for BMI	HLA-B	spatial	6	31313147	rs4398728	6	31313601	rs9265906	0.955934	0.983366
rs9265906	Hip circumference adjusted for BMI	HLA-B	spatial	6	31313530	rs557037592	6	31313601	rs9265906	0.954063	0.987438
rs9265906	Hip circumference adjusted for BMI	HLA-B	spatial	6	31313257	rs9265888	6	31313601	rs9265906	0.946363	0.991506
rs9265906	Hip circumference adjusted for BMI	HLA-B	spatial	6	31313364	rs9265896	6	31313601	rs9265906	0.932412	0.982891
rs9265906	Hip circumference adjusted for BMI	HLA-B	spatial	6	31313376	rs9265898	6	31313601	rs9265906	0.932412	0.982891
rs9265906	Hip circumference adjusted for BMI	HLA-B	spatial	6	31313390	rs9265900	6	31313601	rs9265906	0.942166	0.983092
rs9265906	A body shape index	HLA-B	spatial	6	31313147	rs4398728	6	31313601	rs9265906	0.955934	0.983366
rs9265906	A body shape index	HLA-B	spatial	6	31313530	rs557037592	6	31313601	rs9265906	0.954063	0.987438
rs9265906	A body shape index	HLA-B	spatial	6	31313257	rs9265888	6	31313601	rs9265906	0.946363	0.991506
rs9265906	A body shape index	HLA-B	spatial	6	31313364	rs9265896	6	31313601	rs9265906	0.932412	0.982891
rs9265906	A body shape index	HLA-B	spatial	6	31313376	rs9265898	6	31313601	rs9265906	0.932412	0.982891
rs9265906	A body shape index	HLA-B	spatial	6	31313390	rs9265900	6	31313601	rs9265906	0.942166	0.983092
rs9266043	Hip circumference adjusted for BMI	HLA-C	spatial			rs9266043			rs9266043	1.0	1.0
rs2524076	Hip circumference adjusted for BMI	HLA-C	spatial			rs2524076			rs2524076	1.0	1.0
rs2524076	Hip circumference adjusted for BMI	HLA-C	spatial	6	31243894	rs3094680	6	31243829	rs2524076	1.0	1.0
rs2524076	A body shape index	HLA-C	spatial			rs2524076			rs2524076	1.0	1.0
rs2524076	A body shape index	HLA-C	spatial	6	31243894	rs3094680	6	31243829	rs2524076	1.0	1.0
rs2524094	Hip circumference adjusted for BMI	HLA-B	spatial			rs2524094			rs2524094	1.0	1.0
rs2524094	Hip circumference adjusted for BMI	HLA-C	spatial			rs2524094			rs2524094	1.0	1.0
rs4713462	Hip circumference adjusted for BMI	HLA-C	spatial	6	31347797	rs4713460	6	31347815	rs4713462	0.985714	1.0
rs4713462	Hip circumference adjusted for BMI	HLA-C	spatial			rs4713462			rs4713462	1.0	1.0
rs6909636	Hip circumference adjusted for BMI	HLA-C	spatial			rs6909636			rs6909636	1.0	1.0
rs2857598	Hip circumference adjusted for BMI	HLA-B	spatial	6	31559352	rs2736192	6	31563227	rs2857598	1.0	1.0
rs9404937	Hip circumference adjusted for BMI	HLA-C	spatial	6	31143693	rs1265155	6	31144636	rs9404937	0.90196	1.0
rs9404937	Hip circumference adjusted for BMI	HLA-C	spatial	6	31146314	rs143488460	6	31144636	rs9404937	0.90196	1.0
rs9404937	Hip circumference adjusted for BMI	HLA-C	spatial	6	31145283	rs146037572	6	31144636	rs9404937	0.899542	0.995233
rs9404937	Hip circumference adjusted for BMI	HLA-C	spatial	6	31145838	rs3868542	6	31144636	rs9404937	0.90196	1.0
rs9404937	Hip circumference adjusted for BMI	HLA-C	spatial	6	31145430	rs3871246	6	31144636	rs9404937	0.90196	1.0
rs9404937	Hip circumference adjusted for BMI	HLA-C	spatial	6	31145701	rs3871247	6	31144636	rs9404937	0.90196	1.0
rs9404937	Hip circumference adjusted for BMI	HLA-C	spatial	6	31145990	rs3871248	6	31144636	rs9404937	0.90196	1.0
rs9404937	Hip circumference adjusted for BMI	HLA-C	spatial	6	31144428	rs4947305	6	31144636	rs9404937	0.90196	1.0
rs9404937	Hip circumference adjusted for BMI	HLA-C	spatial	6	31144677	rs7751130	6	31144636	rs9404937	0.90196	1.0
rs9404937	Hip circumference adjusted for BMI	HLA-C	spatial	6	31144911	rs9295956	6	31144636	rs9404937	0.899542	0.995233
rs9404937	Hip circumference adjusted for BMI	HLA-C	spatial	6	31147724	rs9357110	6	31144636	rs9404937	0.90196	1.0
rs9404937	Hip circumference adjusted for BMI	HLA-C	spatial	6	31147915	rs9357111	6	31144636	rs9404937	0.897126	0.990481
rs9404937	Hip circumference adjusted for BMI	HLA-C	spatial	6	31146476	rs9368657	6	31144636	rs9404937	0.90196	1.0
rs9404937	Hip circumference adjusted for BMI	HLA-C	spatial	6	31146512	rs9368658	6	31144636	rs9404937	0.90196	1.0
rs9404937	Hip circumference adjusted for BMI	HLA-C	spatial	6	31145072	rs9391813	6	31144636	rs9404937	0.90196	1.0
rs9404937	Hip circumference adjusted for BMI	HLA-C	spatial	6	31145106	rs9391814	6	31144636	rs9404937	0.90196	1.0
rs9404937	Hip circumference adjusted for BMI	HLA-C	spatial	6	31145122	rs9391816	6	31144636	rs9404937	0.90196	1.0
rs9404937	Hip circumference adjusted for BMI	HLA-C	spatial	6	31147891	rs9394040	6	31144636	rs9404937	0.897126	0.990481
rs9404937	Hip circumference adjusted for BMI	HLA-C	spatial			rs9404937			rs9404937	1.0	1.0
rs9404937	Hip circumference adjusted for BMI	HLA-C	spatial	6	31145270	rs9501066	6	31144636	rs9404937	0.90196	1.0
rs6922051	Hip circumference adjusted for BMI	HLA-C	spatial	6	31153592	rs147832398	6	31154819	rs6922051	0.912322	1.0
rs6922051	Hip circumference adjusted for BMI	HLA-C	spatial	6	31154261	rs7753892	6	31154819	rs6922051	0.91443	1.0
rs6922051	Hip circumference adjusted for BMI	HLA-C	spatial	6	31154357	rs7772290	6	31154819	rs6922051	0.91443	1.0
rs17191272	Hip circumference adjusted for BMI	HLA-C	spatial			rs17191272			rs17191272	1.0	1.0
rs17191272	Hip circumference adjusted for BMI	HLA-C	spatial	6	31178210	rs17191286	6	31178197	rs17191272	1.0	1.0
rs17191272	Hip circumference adjusted for BMI	HLA-C	spatial	6	31178212	rs17191293	6	31178197	rs17191272	1.0	1.0
rs17191272	Hip circumference adjusted for BMI	HLA-C	spatial	6	31178447	rs17191321	6	31178197	rs17191272	0.988035	0.995969
rs17191272	Hip circumference adjusted for BMI	HLA-C	spatial	6	31178458	rs17191328	6	31178197	rs17191272	0.986055	0.995961
rs17191272	Hip circumference adjusted for BMI	HLA-C	spatial	6	31178193	rs17197630	6	31178197	rs17191272	1.0	1.0
rs17191272	Hip circumference adjusted for BMI	HLA-C	spatial	6	31178278	rs17197637	6	31178197	rs17191272	0.992034	1.0
rs17191272	Hip circumference adjusted for BMI	HLA-C	spatial	6	31178464	rs17197665	6	31178197	rs17191272	0.988035	0.995969
rs17191272	Hip circumference adjusted for BMI	HLA-C	spatial	6	31178514	rs17197679	6	31178197	rs17191272	0.988035	0.995969
rs17191272	Hip circumference adjusted for BMI	HLA-C	spatial	6	31177873	rs28744251	6	31178197	rs17191272	0.990019	0.995976
rs17191272	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial			rs17191272			rs17191272	1.0	1.0
rs17191272	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31178210	rs17191286	6	31178197	rs17191272	1.0	1.0
rs17191272	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31178212	rs17191293	6	31178197	rs17191272	1.0	1.0
rs17191272	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31178447	rs17191321	6	31178197	rs17191272	0.988035	0.995969
rs17191272	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31178458	rs17191328	6	31178197	rs17191272	0.986055	0.995961
rs17191272	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31178193	rs17197630	6	31178197	rs17191272	1.0	1.0
rs17191272	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31178278	rs17197637	6	31178197	rs17191272	0.992034	1.0
rs17191272	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31178464	rs17197665	6	31178197	rs17191272	0.988035	0.995969
rs17191272	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31178514	rs17197679	6	31178197	rs17191272	0.988035	0.995969
rs17191272	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31177873	rs28744251	6	31178197	rs17191272	0.990019	0.995976
rs9295958	Hip circumference adjusted for BMI	HLA-C	spatial	6	31158104	rs36101887	6	31158183	rs9295958	1.0	1.0
rs9295958	Hip circumference adjusted for BMI	HLA-C	spatial	6	31161151	rs6936474	6	31158183	rs9295958	0.993426	1.0
rs9295958	Hip circumference adjusted for BMI	HLA-C	spatial	6	31161160	rs6936597	6	31158183	rs9295958	0.993426	1.0
rs9295958	Hip circumference adjusted for BMI	HLA-C	spatial	6	31156464	rs9378115	6	31158183	rs9295958	1.0	1.0
rs3132463	Hip circumference adjusted for BMI	HLA-B	spatial	6	31474687	rs3093953	6	31479644	rs3132463	0.977772	1.0
rs3132463	Hip circumference adjusted for BMI	HLA-B	spatial	6	31475126	rs3131638	6	31479644	rs3132463	1.0	1.0
rs3132463	Hip circumference adjusted for BMI	HLA-B	spatial			rs3132463			rs3132463	1.0	1.0
rs3132463	Hip circumference adjusted for BMI	HLA-B	spatial	6	31477460	rs3132464	6	31479644	rs3132463	1.0	1.0
rs3132463	Hip circumference adjusted for BMI	HLA-B	spatial	6	31476994	rs3132465	6	31479644	rs3132463	1.0	1.0
rs3132463	Hip circumference adjusted for BMI	HLA-B	spatial	6	31476264	rs3134891	6	31479644	rs3132463	1.0	1.0
rs3132463	Hip circumference adjusted for BMI	HLA-B	spatial	6	31476339	rs3134892	6	31479644	rs3132463	1.0	1.0
rs3132463	Hip circumference adjusted for BMI	HLA-B	spatial	6	31476832	rs3134894	6	31479644	rs3132463	1.0	1.0
rs3132463	Hip circumference adjusted for BMI	HLA-B	spatial	6	31477021	rs3134895	6	31479644	rs3132463	1.0	1.0
rs1632870	Hip circumference adjusted for BMI	HLA-B	spatial			rs1632870			rs1632870	1.0	1.0
rs3094196	Hip circumference adjusted for BMI	HLA-C	spatial	6	31096188	rs2844633	6	31093946	rs3094196	0.947445	1.0
rs3094196	Hip circumference adjusted for BMI	HLA-C	spatial	6	31096183	rs2844634	6	31093946	rs3094196	0.947445	1.0
rs2844670	Hip circumference adjusted for BMI	HLA-B	spatial			rs2844670			rs2844670	1.0	1.0
rs9266361	Hip circumference adjusted for BMI	HLA-C	spatial	6	31333938	rs7761068	6	31332918	rs9266361	1.0	1.0
rs9266361	Hip circumference adjusted for BMI	HLA-C	spatial			rs9266361			rs9266361	1.0	1.0
rs3020582	Hip circumference adjusted for BMI	HLA-C	spatial			rs3020582			rs3020582	1.0	1.0
rs2517451	HTLV-1 associated myelopathy	HLA-B	spatial	6	30912690	rs2844701	6	30914750	rs2517451	0.962657	0.988933
rs3130933	HTLV-1 associated myelopathy	HLA-B	spatial			rs3130933			rs3130933	1.0	1.0
rs3130933	Seropositivity for meleagris gallopavo (turkey) peptide (twist_3824)	HLA-B	spatial			rs3130933			rs3130933	1.0	1.0
rs3093983	HTLV-1 associated myelopathy	HLA-B	spatial	6	31500225	rs3093977	6	31496924	rs3093983	0.910484	1.0
rs3093983	HTLV-1 associated myelopathy	HLA-B	spatial	6	31497243	rs3093982	6	31496924	rs3093983	0.910484	1.0
rs9266245	Waist-hip index	HLA-C	spatial	6	31328091	rs2523582	6	31325701	rs9266245	1.0	1.0
rs9266245	Waist-hip index	HLA-C	spatial	6	31327894	rs2523583	6	31325701	rs9266245	0.99387	1.0
rs9266245	Waist-hip index	HLA-C	spatial	6	31325691	rs9266244	6	31325701	rs9266245	1.0	1.0
rs9266245	Waist-hip index	HLA-C	spatial			rs9266245			rs9266245	1.0	1.0
rs9266245	Waist-hip index	HLA-C	spatial	6	31325821	rs9266252	6	31325701	rs9266245	0.987821	1.0
rs9266245	A body shape index	HLA-C	spatial	6	31328091	rs2523582	6	31325701	rs9266245	1.0	1.0
rs9266245	A body shape index	HLA-C	spatial	6	31327894	rs2523583	6	31325701	rs9266245	0.99387	1.0
rs9266245	A body shape index	HLA-C	spatial	6	31325691	rs9266244	6	31325701	rs9266245	1.0	1.0
rs9266245	A body shape index	HLA-C	spatial			rs9266245			rs9266245	1.0	1.0
rs9266245	A body shape index	HLA-C	spatial	6	31325821	rs9266252	6	31325701	rs9266245	0.987821	1.0
rs3132567	Waist-hip index	HLA-B	spatial	6	31035633	rs3130539	6	31035190	rs3132567	1.0	1.0
rs3132567	Waist-hip index	HLA-B	spatial			rs3132567			rs3132567	1.0	1.0
rs2269712	Waist-hip index	HLA-B	spatial			rs2269712			rs2269712	1.0	1.0
rs9264764	Waist-hip index	HLA-C	spatial	6	31249126	rs2253487	6	31249397	rs9264764	0.997901	1.0
rs9264764	Waist-hip index	HLA-C	spatial	6	31249228	rs2853941	6	31249397	rs9264764	0.995809	1.0
rs7964859	Acid sphingomyelinase-like phosphodiesterase 3a levels (SMPDL3A.14086.11.3)	CHPT1	spatial	12	102221036	rs10128856	12	102220782	rs7964859	1.0	1.0
rs7964859	Acid sphingomyelinase-like phosphodiesterase 3a levels (SMPDL3A.14086.11.3)	CHPT1	spatial	12	102221365	rs10128858	12	102220782	rs7964859	1.0	1.0
rs7964859	Acid sphingomyelinase-like phosphodiesterase 3a levels (SMPDL3A.14086.11.3)	CHPT1	spatial	12	102218898	rs10745925	12	102220782	rs7964859	1.0	1.0
rs7964859	Acid sphingomyelinase-like phosphodiesterase 3a levels (SMPDL3A.14086.11.3)	CHPT1	spatial	12	102225750	rs10778152	12	102220782	rs7964859	1.0	1.0
rs7964859	Acid sphingomyelinase-like phosphodiesterase 3a levels (SMPDL3A.14086.11.3)	CHPT1	spatial	12	102217719	rs10860794	12	102220782	rs7964859	1.0	1.0
rs7964859	Acid sphingomyelinase-like phosphodiesterase 3a levels (SMPDL3A.14086.11.3)	CHPT1	spatial	12	102216672	rs4764822	12	102220782	rs7964859	0.997531	1.0
rs7964859	Acid sphingomyelinase-like phosphodiesterase 3a levels (SMPDL3A.14086.11.3)	CHPT1	spatial	12	102219765	rs4764823	12	102220782	rs7964859	1.0	1.0
rs7964859	Acid sphingomyelinase-like phosphodiesterase 3a levels (SMPDL3A.14086.11.3)	CHPT1	spatial	12	102220002	rs4764824	12	102220782	rs7964859	1.0	1.0
rs7964859	Acid sphingomyelinase-like phosphodiesterase 3a levels (SMPDL3A.14086.11.3)	CHPT1	spatial			rs7964859			rs7964859	1.0	1.0
rs7964859	Cathepsin Z levels	CHPT1	spatial	12	102221036	rs10128856	12	102220782	rs7964859	1.0	1.0
rs7964859	Cathepsin Z levels	CHPT1	spatial	12	102221365	rs10128858	12	102220782	rs7964859	1.0	1.0
rs7964859	Cathepsin Z levels	CHPT1	spatial	12	102218898	rs10745925	12	102220782	rs7964859	1.0	1.0
rs7964859	Cathepsin Z levels	CHPT1	spatial	12	102225750	rs10778152	12	102220782	rs7964859	1.0	1.0
rs7964859	Cathepsin Z levels	CHPT1	spatial	12	102217719	rs10860794	12	102220782	rs7964859	1.0	1.0
rs7964859	Cathepsin Z levels	CHPT1	spatial	12	102216672	rs4764822	12	102220782	rs7964859	0.997531	1.0
rs7964859	Cathepsin Z levels	CHPT1	spatial	12	102219765	rs4764823	12	102220782	rs7964859	1.0	1.0
rs7964859	Cathepsin Z levels	CHPT1	spatial	12	102220002	rs4764824	12	102220782	rs7964859	1.0	1.0
rs7964859	Cathepsin Z levels	CHPT1	spatial			rs7964859			rs7964859	1.0	1.0
rs10745925	Acid sphingomyelinase-like phosphodiesterase 3a levels (SMPDL3A.14086.11.3)	CHPT1	spatial	12	102221036	rs10128856	12	102218898	rs10745925	1.0	1.0
rs10745925	Acid sphingomyelinase-like phosphodiesterase 3a levels (SMPDL3A.14086.11.3)	CHPT1	spatial	12	102221365	rs10128858	12	102218898	rs10745925	1.0	1.0
rs10745925	Acid sphingomyelinase-like phosphodiesterase 3a levels (SMPDL3A.14086.11.3)	CHPT1	spatial			rs10745925			rs10745925	1.0	1.0
rs10745925	Acid sphingomyelinase-like phosphodiesterase 3a levels (SMPDL3A.14086.11.3)	CHPT1	spatial	12	102217719	rs10860794	12	102218898	rs10745925	1.0	1.0
rs10745925	Acid sphingomyelinase-like phosphodiesterase 3a levels (SMPDL3A.14086.11.3)	CHPT1	spatial	12	102216672	rs4764822	12	102218898	rs10745925	0.997531	1.0
rs10745925	Acid sphingomyelinase-like phosphodiesterase 3a levels (SMPDL3A.14086.11.3)	CHPT1	spatial	12	102219765	rs4764823	12	102218898	rs10745925	1.0	1.0
rs10745925	Acid sphingomyelinase-like phosphodiesterase 3a levels (SMPDL3A.14086.11.3)	CHPT1	spatial	12	102220002	rs4764824	12	102218898	rs10745925	1.0	1.0
rs10745925	Acid sphingomyelinase-like phosphodiesterase 3a levels (SMPDL3A.14086.11.3)	CHPT1	spatial	12	102220782	rs7964859	12	102218898	rs10745925	1.0	1.0
rs10745925	N-acylethanolamine-hydrolyzing acid amidase levels	CHPT1	spatial	12	102221036	rs10128856	12	102218898	rs10745925	1.0	1.0
rs10745925	N-acylethanolamine-hydrolyzing acid amidase levels	CHPT1	spatial	12	102221365	rs10128858	12	102218898	rs10745925	1.0	1.0
rs10745925	N-acylethanolamine-hydrolyzing acid amidase levels	CHPT1	spatial			rs10745925			rs10745925	1.0	1.0
rs10745925	N-acylethanolamine-hydrolyzing acid amidase levels	CHPT1	spatial	12	102217719	rs10860794	12	102218898	rs10745925	1.0	1.0
rs10745925	N-acylethanolamine-hydrolyzing acid amidase levels	CHPT1	spatial	12	102216672	rs4764822	12	102218898	rs10745925	0.997531	1.0
rs10745925	N-acylethanolamine-hydrolyzing acid amidase levels	CHPT1	spatial	12	102219765	rs4764823	12	102218898	rs10745925	1.0	1.0
rs10745925	N-acylethanolamine-hydrolyzing acid amidase levels	CHPT1	spatial	12	102220002	rs4764824	12	102218898	rs10745925	1.0	1.0
rs10745925	N-acylethanolamine-hydrolyzing acid amidase levels	CHPT1	spatial	12	102220782	rs7964859	12	102218898	rs10745925	1.0	1.0
rs10745925	Cathepsin Z levels	CHPT1	spatial	12	102221036	rs10128856	12	102218898	rs10745925	1.0	1.0
rs10745925	Cathepsin Z levels	CHPT1	spatial	12	102221365	rs10128858	12	102218898	rs10745925	1.0	1.0
rs10745925	Cathepsin Z levels	CHPT1	spatial			rs10745925			rs10745925	1.0	1.0
rs10745925	Cathepsin Z levels	CHPT1	spatial	12	102217719	rs10860794	12	102218898	rs10745925	1.0	1.0
rs10745925	Cathepsin Z levels	CHPT1	spatial	12	102216672	rs4764822	12	102218898	rs10745925	0.997531	1.0
rs10745925	Cathepsin Z levels	CHPT1	spatial	12	102219765	rs4764823	12	102218898	rs10745925	1.0	1.0
rs10745925	Cathepsin Z levels	CHPT1	spatial	12	102220002	rs4764824	12	102218898	rs10745925	1.0	1.0
rs10745925	Cathepsin Z levels	CHPT1	spatial	12	102220782	rs7964859	12	102218898	rs10745925	1.0	1.0
rs10745925	Cathepsin Z levels (CTSZ.4971.1.1)	CHPT1	spatial	12	102221036	rs10128856	12	102218898	rs10745925	1.0	1.0
rs10745925	Cathepsin Z levels (CTSZ.4971.1.1)	CHPT1	spatial	12	102221365	rs10128858	12	102218898	rs10745925	1.0	1.0
rs10745925	Cathepsin Z levels (CTSZ.4971.1.1)	CHPT1	spatial			rs10745925			rs10745925	1.0	1.0
rs10745925	Cathepsin Z levels (CTSZ.4971.1.1)	CHPT1	spatial	12	102217719	rs10860794	12	102218898	rs10745925	1.0	1.0
rs10745925	Cathepsin Z levels (CTSZ.4971.1.1)	CHPT1	spatial	12	102216672	rs4764822	12	102218898	rs10745925	0.997531	1.0
rs10745925	Cathepsin Z levels (CTSZ.4971.1.1)	CHPT1	spatial	12	102219765	rs4764823	12	102218898	rs10745925	1.0	1.0
rs10745925	Cathepsin Z levels (CTSZ.4971.1.1)	CHPT1	spatial	12	102220002	rs4764824	12	102218898	rs10745925	1.0	1.0
rs10745925	Cathepsin Z levels (CTSZ.4971.1.1)	CHPT1	spatial	12	102220782	rs7964859	12	102218898	rs10745925	1.0	1.0
rs2695294	Acid sphingomyelinase-like phosphodiesterase 3a levels (SMPDL3A.14086.11.3)	CHPT1	spatial	12	102087192	rs10745921	12	102087013	rs2695294	0.991683	1.0
rs2695294	Acid sphingomyelinase-like phosphodiesterase 3a levels (SMPDL3A.14086.11.3)	CHPT1	spatial	12	102083201	rs10778139	12	102087013	rs2695294	0.974976	0.979052
rs2695294	Acid sphingomyelinase-like phosphodiesterase 3a levels (SMPDL3A.14086.11.3)	CHPT1	spatial	12	102087241	rs10860771	12	102087013	rs2695294	0.991683	1.0
rs2695294	Acid sphingomyelinase-like phosphodiesterase 3a levels (SMPDL3A.14086.11.3)	CHPT1	spatial	12	102087517	rs142278677	12	102087013	rs2695294	0.989585	0.9958
rs2695294	Acid sphingomyelinase-like phosphodiesterase 3a levels (SMPDL3A.14086.11.3)	CHPT1	spatial	12	102086445	rs148831340	12	102087013	rs2695294	0.987539	1.0
