level	trait	total_gwas_snps	trait_snps	eqtls_in_catalog	trait_eqtls	pval	adj_pval	sim_count	sim_pval
level3	Seropositivity for triticum aestivum wheat peptide (twist_41103)	344506	3	1639	3	1.074867525194749e-07	0.0001597253142439	33	0.068
level3	Seropositivity for triticum aestivum (common wheat) peptide (twist_14325)	344506	10	1639	9	1.21639848529956e-20	1.8075681491551465e-17	35	0.072
level3	Seropositivity for triticum urartu (wild einkorn wheat) peptide (twist_11627)	344506	10	1639	7	6.4550481395168576e-15	9.592201535322052e-12	37	0.076
level3	Seropositivity for triticum monococcum (einkorn wheat) peptide (twist_2100)	344506	2	1639	2	2.2620413080016533e-05	0.0336139338369045	28	0.058
level3	Seropositivity for triticum urartu (wild einkorn wheat) peptide (twist_12614)	344506	4	1639	4	5.104406266450047e-10	7.585147711944772e-07	35	0.072
level3	Seropositivity for streptococcus pyogenes peptide (agilent_241884)	344506	49	1639	8	9.790409498924811e-11	1.454854851540227e-07	62	0.126
level3	Seropositivity (peptide co-occurrence module 13: ABC transporters , ATP-binding proteins)	344506	4	1639	3	4.284156883230797e-07	0.000636625712848	44	0.09
level3	Seropositivity for staphylococcus aureus peptide (twist_46764)	344506	9	1639	3	8.83776248156492e-06	0.0131329150476054	40	0.082
level3	Seropositivity for staphylococcus aureus peptide (twist_34337)	344506	9	1639	6	9.534723265718077e-13	1.4168598772857062e-09	60	0.122
level3	Seropositivity for staphylococcus aureus peptide (twist_39975)	344506	9	1639	8	2.3124530971104172e-18	3.4363053023060795e-15	65	0.132
level3	Seropositivity for staphylococcus aureus peptide (agilent_236148)	344506	3	1639	3	1.074867525194749e-07	0.0001597253142439	31	0.064
level3	Seropositivity for staphylococcus aureus subsp. aureus MRSA252 peptide (agilent_205649)	344506	6	1639	3	2.126852317907619e-06	0.0031605025444107	26	0.054
level3	Seropositivity for staphylococcus aureus subsp. aureus MW2 peptide (agilent_237201)	344506	6	1639	4	7.598583304105402e-09	1.1291494789900628e-05	35	0.072
level3	Seropositivity for staphylococcus aureus peptide (agilent_226247)	344506	15	1639	7	3.3903917228659043e-13	5.038122100178733e-10	62	0.126
level3	Seropositivity for staphylococcus aureus peptide (agilent_222381)	344506	47	1639	8	6.884352008658276e-11	1.0230147084866201e-07	58	0.118
level3	Seropositivity for staphylococcus aureus subsp. aureus MRSA252 peptide (agilent_217424)	344506	5	1639	4	2.542512968077675e-09	3.778174270563425e-06	10	0.022
level3	Seropositivity for staphylococcus aureus subsp. aureus MRSA252 peptide (agilent_188119)	344506	5	1639	3	1.0672254515400991e-06	0.0015858970209885	28	0.058
level3	Seropositivity for staphylococcus aureus subsp. aureus MRSA252 peptide (agilent_204624)	344506	2	1639	2	2.2620413080016533e-05	0.0336139338369045	3	0.008
level3	Seropositivity for staphylococcus aureus peptide (agilent_236333)	344506	12	1639	3	2.290048761967598e-05	0.0340301246028385	34	0.07
level3	Seropositivity for staphylococcus aureus peptide (agilent_240086)	344506	5	1639	3	1.0672254515400991e-06	0.0015858970209885	37	0.076
level3	Seropositivity for staphylococcus aureus peptide (agilent_222322)	344506	7	1639	6	8.010556751522897e-14	1.1903687332763022e-10	64	0.13
level4	Nicotine metabolite ratio in current smokers	344506	20	915	4	2.315479349789877e-07	0.0002382628250933	39	0.08
level4	Rheumatoid arthritis	344506	552	915	11	3.9213498749096347e-07	0.0004035069021282	92	0.186
level4	Chronic hepatitis B infection	344506	19	915	3	1.7529867346558966e-05	0.0180382334996091	81	0.164
level4	Total bilirubin levels in HIV-1 infection	344506	11	915	11	4.3684876765880857e-29	4.4951738192091406e-26	80	0.162
level4	Bilirubin levels	344506	70	915	7	9.445772432654547e-10	9.719699833201529e-07	76	0.154
level4	Thyroid cancer	344506	61	915	4	2.2872090808994927e-05	0.0235353814424557	104	0.21
level4	IgG glycosylation patterns	344506	56	915	7	1.8873166286497816e-10	1.9420488108806252e-07	51	0.104
level4	Serum bilirubin levels in metabolic syndrome	344506	22	915	6	2.484947368016335e-11	2.5570108416888088e-08	80	0.162
level4	Bilirubin levels in tenofovir-treated HIV infection	344506	20	915	20	2.4768328154245655e-52	2.548660967071878e-49	80	0.162
level4	Total bilirubin levels x insomnia interaction	344506	85	915	72	1.4327850475375968e-172	1.4743358139161868e-169	80	0.162
level4	Direct bilirubin levels x insomnia interaction	344506	82	915	72	4.1789870229625963e-175	4.3001776466285127e-172	80	0.162
level4	Bilirubin (z,z) levels	344506	16	915	5	5.573631694984386e-10	5.735267014138934e-07	80	0.162
level4	X-16946 levels	344506	4	915	3	7.45501179393143e-08	7.671207135955442e-05	80	0.162
level4	X-11530 levels	344506	4	915	4	4.9437136673247393e-11	5.0870813636771566e-08	80	0.162
level4	X-24849 levels	344506	4	915	3	7.45501179393143e-08	7.671207135955442e-05	80	0.162
level4	X-11522 levels	344506	4	915	4	4.9437136673247393e-11	5.0870813636771566e-08	80	0.162
level4	X-21448 levels	344506	5	915	3	1.8600530061335882e-07	0.0001913994543311	80	0.162
level4	Biliverdin levels	344506	9	915	3	1.550078321867382e-06	0.0015950305932015	79	0.16
level4	Bilirubin (E,E) levels	344506	6	915	3	3.7127217817411146e-07	0.0003820390713411	80	0.162
level4	Bilirubin (E,Z or Z,E) levels	344506	9	915	3	1.550078321867382e-06	0.0015950305932015	43	0.088
level4	Peptidyl-prolyl cis-trans isomerase E levels	344506	9	915	6	2.88111266453324e-14	2.9646649318047036e-11	48	0.098
level4	Killer cell immunoglobulin-like receptor 2DL5A levels (KIR2DL5A.8000.17.3)	344506	13	915	3	5.235898649263634e-06	0.0053877397100922	16	0.034
level4	Androstenediol levels	344506	3	915	2	2.1102224476621785e-05	0.0217141889864438	27	0.056
level4	X-11441 levels	344506	5	915	3	1.8600530061335882e-07	0.0001913994543311	80	0.162
level4	X-11442 levels	344506	4	915	3	7.45501179393143e-08	7.671207135955442e-05	80	0.162
level4	X-17357 levels	344506	14	915	3	6.65065737529019e-06	0.0068435264391736	23	0.048
level4	X-18886 levels	344506	5	915	3	1.8600530061335882e-07	0.0001913994543311	25	0.052
level4	N-acetyl-isoputreanine levels	344506	11	915	3	3.032728241182696e-06	0.0031206773601769	10	0.022
level4	X-21796 levels	344506	5	915	3	1.8600530061335882e-07	0.0001913994543311	80	0.162
level4	X-24020 levels	344506	9	915	3	1.550078321867382e-06	0.0015950305932015	10	0.022
level4	Succinimide levels	344506	3	915	2	2.1102224476621785e-05	0.0217141889864438	54	0.11
level4	Thyroxine levels	344506	18	915	3	1.4791303637369032e-05	0.0152202514428527	56	0.114
level4	X-11880 levels	344506	9	915	3	1.550078321867382e-06	0.0015950305932015	43	0.088
level4	Bilirubin levels in chronic kidney disease	344506	2	915	2	7.046524564181355e-06	0.0072508737765426	74	0.15
level4	Biliverdin levels in chronic kidney disease	344506	2	915	2	7.046524564181355e-06	0.0072508737765426	74	0.15
level4	X-23659 levels	344506	4	915	2	4.212989880472602e-05	0.043351665870063	5	0.012
level4	Metabolite levels (N-acetyl-isoputreanine)	344506	3	915	2	2.1102224476621785e-05	0.0217141889864438	7	0.016
level4	Hypothyroidism or rheumatoid arthritis (pleiotropy)	344506	1035	915	54	1.0035642769345414e-50	1.0326676409656432e-47	334	0.669
