geneA	geneB	score	db	level
TBL1Y	TBL1XR1	0.999	string	4
TBL1Y	GPS2	0.999	string	4
TBL1Y	HDAC3	0.998	string	4
TBL1Y	NCOR1	0.998	string	4
TBL1Y	CTNNB1	0.992	string	4
AMELY	TSPY1	0.97	string	4
AMELY	PRKY	0.968	string	4
AMELY	TBL1Y	0.943	string	4
ITGAD	ITGB2	0.999	string	4
ITGAD	VCAM1	0.973	string	4
SQSTM1	MAP1LC3A	0.999	string	4
SQSTM1	KEAP1	0.999	string	4
SQSTM1	NBR1	0.999	string	4
SQSTM1	GABARAP	0.999	string	4
SQSTM1	MAP1LC3B	0.999	string	4
CBX1	H3C13	0.999	string	4
CBX1	H3C12	0.999	string	4
CBX1	H3-2	0.998	string	4
CBX1	H3-4	0.998	string	4
CBX1	H3-3B	0.998	string	4
CCL8	CXCL10	0.999	string	4
CCL8	CCL2	0.999	string	4
CCL8	CXCL11	0.999	string	4
CCL8	CCR1	0.999	string	4
CCL8	CCR5	0.999	string	4
SPP1	ITGAV	0.999	string	4
SPP1	CD44	0.999	string	4
SPP1	MMP3	0.997	string	4
SPP1	ITGB1	0.996	string	4
SPP1	FN1	0.996	string	4
LAT	GRB2	0.999	string	4
LAT	PLCG1	0.999	string	4
LAT	GRAP2	0.999	string	4
LAT	ZAP70	0.999	string	4
CXCL1	CCL11	0.999	string	4
CXCL1	CXCL5	0.999	string	4
CXCL1	CXCR1	0.999	string	4
CXCL1	CXCL6	0.999	string	4
CXCL12	CXCL11	0.999	string	4
CXCL12	ACKR3	0.999	string	4
CXCL12	CXCL6	0.999	string	4
CXCL12	CXCL10	0.999	string	4
CXCL12	CXCL9	0.999	string	4
ODAM	AMTN	0.963	string	4
HLA-A	KIR3DL1	0.999	string	4
HLA-A	HLA-B	0.999	string	4
HLA-A	B2M	0.999	string	4
HLA-A	CD8A	0.999	string	4
HLA-A	KIR3DL2	0.999	string	4
OAZ3	AZIN1	0.994	string	4
OAZ3	ODC1	0.993	string	4
OAZ3	AZIN2	0.98	string	4
RELA	CREBBP	0.999	string	4
RELA	REL	0.999	string	4
RELA	NFKBIA	0.999	string	4
RELA	NFKBIE	0.999	string	4
RELA	NFKBIB	0.999	string	4
HCRTR1	HCRT	0.999	string	4
HCRTR1	HCRTR2	0.926	string	4
CLDN5	TJP1	0.999	string	4
CLDN5	CDH5	0.993	string	4
CLDN5	TJP2	0.989	string	4
CLDN5	ESAM	0.97	string	4
BUD31	CWC22	0.999	string	4
BUD31	PRPF8	0.999	string	4
BUD31	CRNKL1	0.999	string	4
BUD31	SNRPA1	0.999	string	4
BUD31	SNRPG	0.999	string	4
RBM17	DHX15	0.999	string	4
RBM17	SF3B1	0.997	string	4
RBM17	U2SURP	0.995	string	4
RBM17	CHERP	0.992	string	4
RPL23A	RPS17	0.999	string	4
RPL23A	RPL30	0.999	string	4
RPL23A	MRPL36	0.999	string	4
RPL23A	RPS7	0.999	string	4
RPL23A	RPS4X	0.999	string	4
TLR6	TLR4	0.999	string	4
TLR6	TLR1	0.999	string	4
TLR6	CD36	0.997	string	4
TLR6	TIRAP	0.997	string	4
BCAP31	FIS1	0.996	string	4
BCAP31	PACS2	0.99	string	4
BCAP31	CASP8	0.989	string	4
BCAP31	CDIP1	0.943	string	4
BCAP31	CANX	0.938	string	4
HLA-DPA1	HLA-DPB1	0.999	string	4
HLA-DPA1	HLA-DRA	0.999	string	4
HLA-DPA1	HLA-DMA	0.999	string	4
HLA-DPA1	HLA-DMB	0.997	string	4
HLA-DPA1	CD74	0.993	string	4
KANSL3	MCRS1	0.999	string	4
KANSL3	KANSL2	0.999	string	4
KANSL3	PHF20	0.998	string	4
KANSL3	KANSL1	0.995	string	4
KANSL3	OGT	0.991	string	4
ACTL6A	EP400	0.999	string	4
ACTL6A	SMARCB1	0.999	string	4
ACTL6A	BRD7	0.999	string	4
ACTL6A	SMARCC2	0.999	string	4
ACTL6A	SMARCA2	0.999	string	4
TAF6	TAF9B	0.999	string	4
TAF6	TADA3	0.999	string	4
TAF6	TAF11	0.999	string	4
TAF6	TAF1	0.999	string	4
TAF6	TAF13	0.999	string	4
SNRPE	LSM8	0.999	string	4
SNRPE	CDC40	0.999	string	4
SNRPE	EFTUD2	0.999	string	4
SNRPE	SF3B1	0.999	string	4
SNRPE	LSM2	0.999	string	4
ARRB1	AVPR2	0.999	string	4
ARRB1	ADRB2	0.999	string	4
ARRB1	SRC	0.999	string	4
ARRB1	GRK2	0.998	string	4
ARRB1	AP2B1	0.998	string	4
PTPRC	LCK	0.999	string	4
PTPRC	CD22	0.999	string	4
PTPRC	SPN	0.993	string	4
PTPRC	DPP4	0.99	string	4
PTPRC	PTPRCAP	0.988	string	4
PDCD6IP	CHMP4C	0.999	string	4
PDCD6IP	PDCD6	0.999	string	4
PDCD6IP	CHMP4A	0.999	string	4
PDCD6IP	TSG101	0.999	string	4
PDCD6IP	SDCBP	0.998	string	4
ICAM2	ITGB2	0.999	string	4
ICAM2	ITGAM	0.996	string	4
ICAM2	ICAM1	0.992	string	4
POR	CYB5A	0.997	string	4
POR	CYB5B	0.997	string	4
POR	CYP3A4	0.992	string	4
POR	HMOX1	0.965	string	4
POR	CYP51A1	0.96	string	4
MTTP	APOB	0.999	string	4
MTTP	P4HB	0.996	string	4
RPS20	RPL30	0.999	string	4
RPS20	RPS17	0.999	string	4
RPS20	RPS28	0.999	string	4
RPS20	RPS5	0.999	string	4
RPS20	RPLP1	0.999	string	4
EPHX2	CYP2C8	0.973	string	4
EPHX2	CYP2C9	0.967	string	4
EPHX2	CYP2B6	0.944	string	4
EPHX2	PNP	0.927	string	4
PTH	PTH1R	0.999	string	4
PTH	PTHLH	0.999	string	4
PTH	PTH2R	0.997	string	4
PTH	FGF23	0.976	string	4
PTH	GNAS	0.975	string	4
FCGR3B	CD247	0.999	string	4
FCGR3B	FCER1G	0.999	string	4
FCGR3B	CD19	0.997	string	4
FCGR3B	NCAM1	0.991	string	4
FCGR3B	TNFRSF8	0.986	string	4
HIF1A	EGLN3	0.999	string	4
HIF1A	ARNT	0.999	string	4
HIF1A	CUL2	0.999	string	4
HIF1A	CREBBP	0.999	string	4
HIF1A	HIF1AN	0.999	string	4
KLRC1	KLRD1	0.999	string	4
KLRC1	HLA-G	0.998	string	4
KLRC1	KIR2DL3	0.994	string	4
KLRC1	PTPN6	0.991	string	4
PTHLH	PTH1R	0.999	string	4
PTHLH	KPNB1	0.978	string	4
PTHLH	PTH2R	0.975	string	4
PTHLH	IHH	0.956	string	4
MAFF	NFE2L2	0.991	string	4
MAFF	NFE2L1	0.977	string	4
MAFF	NFE2	0.971	string	4
MAFF	BACH2	0.955	string	4
MAFF	BACH1	0.913	string	4
RABEP1	RABGEF1	0.999	string	4
RABEP1	RAB5A	0.999	string	4
RABEP1	GGA1	0.997	string	4
RABEP1	GGA3	0.996	string	4
RABEP1	RAB4A	0.991	string	4
RAB5C	RAB5A	0.989	string	4
RAB5C	RAB5B	0.966	string	4
RAB5C	PIK3C3	0.941	string	4
RAB5C	GDI2	0.94	string	4
TBC1D15	FIS1	0.999	string	4
TBC1D15	GABARAPL1	0.984	string	4
TBC1D15	GABARAPL2	0.983	string	4
TBC1D15	RAB7A	0.974	string	4
DNM1L	MFF	0.999	string	4
DNM1L	FIS1	0.999	string	4
DNM1L	MIEF2	0.999	string	4
DNM1L	MIEF1	0.998	string	4
DNM1L	PGAM5	0.993	string	4
SNW1	CRNKL1	0.999	string	4
SNW1	PRPF8	0.999	string	4
SNW1	CWC22	0.999	string	4
SNW1	EFTUD2	0.999	string	4
ITGAX	ITGB2	0.999	string	4
ITGAX	ICAM1	0.982	string	4
ITGAX	C3	0.969	string	4
ITGAX	ITGB1	0.964	string	4
ITGAX	ITGAL	0.951	string	4
RPL17	RPL13	0.999	string	4
RPL17	RPL36	0.999	string	4
RPL17	RPL6	0.999	string	4
RPL17	RPL7A	0.999	string	4
RPL17	RPL27A	0.999	string	4
FCHO1	ITSN1	0.999	string	4
FCHO1	ITSN2	0.998	string	4
FCHO1	TRIP10	0.963	string	4
FCHO1	EPS15L1	0.959	string	4
OAZ1	AZIN1	0.999	string	4
OAZ1	ODC1	0.999	string	4
OAZ1	AZIN2	0.941	string	4
SETD1B	WDR82	0.999	string	4
SETD1B	CXXC1	0.999	string	4
SETD1B	DPY30	0.999	string	4
SETD1B	RBBP5	0.999	string	4
SETD1B	ASH2L	0.999	string	4
CCL5	CCR1	0.999	string	4
CCL5	PF4	0.999	string	4
CCL5	CXCR3	0.999	string	4
CCL5	CCR2	0.999	string	4
CCL5	CCR3	0.999	string	4
APBB1	KAT5	0.999	string	4
APBB1	APP	0.999	string	4
APBB1	APLP1	0.986	string	4
APBB1	APLP2	0.984	string	4
APBB1	MAPK8	0.942	string	4
HCRTR2	HCRT	0.999	string	4
HCRTR2	GNB1	0.927	string	4
HCRTR2	GNAI1	0.92	string	4
HCRTR2	GNAS	0.914	string	4
ADRM1	PSMD11	0.999	string	4
ADRM1	PSMC4	0.999	string	4
ADRM1	PSMD3	0.999	string	4
ADRM1	PSMD4	0.999	string	4
ADRM1	PSMC2	0.999	string	4
CLTC	CLTB	0.999	string	4
CLTC	CLTA	0.999	string	4
CLTC	DNAJC6	0.998	string	4
CLTC	GAK	0.998	string	4
CLTC	AP2B1	0.997	string	4
ANGPTL8	ANGPTL3	0.999	string	4
ANGPTL8	ANGPTL4	0.979	string	4
CCL3L1	CCR5	0.999	string	4
CCL3L1	CCR1	0.998	string	4
CCL3L1	CCR3	0.992	string	4
CCL3L1	CCL3	0.992	string	4
CCL3L1	CCL4L2	0.958	string	4
ENSP00000480571	CYP1A1	0.963	string	4
ENSP00000480571	CYP2C9	0.962	string	4
ENSP00000480571	CYP2C8	0.961	string	4
ENSP00000480571	CYP2B6	0.96	string	4
CGA	FSHB	0.999	string	4
CGA	CGB5	0.999	string	4
CGA	FSHR	0.99	string	4
CGA	GPHA2	0.972	string	4
AP2B1	AP2S1	0.999	string	4
AP2B1	AP2M1	0.999	string	4
AP2B1	AP2A1	0.999	string	4
AP2B1	AP2A2	0.999	string	4
GSS	GCLC	0.995	string	4
GSS	GCLM	0.989	string	4
GSS	GGT6	0.962	string	4
GSS	GSR	0.961	string	4
RDX	CD44	0.999	string	4
RDX	EZR	0.999	string	4
RDX	MSN	0.999	string	4
RDX	SLC9A3R1	0.999	string	4
RDX	SPN	0.995	string	4
HLA-DOB	HLA-DMB	0.998	string	4
HLA-DOB	HLA-DMA	0.996	string	4
HLA-DOB	F6UB75_HUMAN	0.985	string	4
HLA-DOB	HLA-DRA	0.98	string	4
HLA-DOB	HLA-DOA	0.98	string	4
CTLA4	CD86	0.999	string	4
CTLA4	LOC102723996	0.999	string	4
CTLA4	CD80	0.999	string	4
CTLA4	CD274	0.999	string	4
CTLA4	ICOS	0.998	string	4
GNAI1	GNB1	0.999	string	4
GNAI1	DRD2	0.998	string	4
GNAI1	GNG2	0.998	string	4
GNAI1	LPAR1	0.997	string	4
GNAI1	RGS14	0.996	string	4
LRPAP1	LRP1	0.997	string	4
LRPAP1	RALGDS	0.996	string	4
LRPAP1	LRP2	0.994	string	4
LRPAP1	RAPGEF4	0.95	string	4
LRPAP1	SORL1	0.911	string	4
GCLC	GCLM	0.999	string	4
GCLC	NFE2L2	0.966	string	4
GCLC	OPLAH	0.959	string	4
CDC42	ARHGEF7	0.999	string	4
CDC42	ARHGAP1	0.999	string	4
CDC42	ITSN1	0.999	string	4
CDC42	TNK2	0.999	string	4
CDC42	IQGAP2	0.999	string	4
FGA	F2	0.999	string	4
FGA	AHSG	0.984	string	4
