snp	trait	gene	eqtl_type	chromq	posq	rsidq	chromt	post	rsidt	corr	dprime
rs9275874	Triacylglycerol (50:2) [NL-18:2] levels	HLA-DRB5	spatial	6	32695263	rs9276024	6	32691567	rs9275874	0.941582	0.993979
rs9275874	Triacylglycerol (50:2) [NL-18:2] levels	HLA-DOB	spatial	6	32695286	rs9276025	6	32691567	rs9275874	0.93868	0.988014
rs9275874	Triacylglycerol (50:2) [NL-18:2] levels	HLA-DRB5	spatial	6	32695286	rs9276025	6	32691567	rs9275874	0.93868	0.988014
rs9275874	Triacylglycerol (50:2) [NL-18:2] levels	HLA-DOB	spatial	6	32695293	rs9276026	6	32691567	rs9275874	0.93868	0.988014
rs9275874	Triacylglycerol (50:2) [NL-18:2] levels	HLA-DRB5	spatial	6	32695293	rs9276026	6	32691567	rs9275874	0.93868	0.988014
rs9275874	Triacylglycerol (50:2) [NL-18:2] levels	HLA-DOB	spatial	6	32695316	rs9276027	6	32691567	rs9275874	0.933076	0.987903
rs9275874	Triacylglycerol (50:2) [NL-18:2] levels	HLA-DRB5	spatial	6	32695316	rs9276027	6	32691567	rs9275874	0.933076	0.987903
rs9275874	Triacylglycerol (50:2) [NL-18:2] levels	HLA-DOB	spatial	6	32695334	rs9276028	6	32691567	rs9275874	0.933076	0.987903
rs9275874	Triacylglycerol (50:2) [NL-18:2] levels	HLA-DRB5	spatial	6	32695334	rs9276028	6	32691567	rs9275874	0.933076	0.987903
rs9275874	Triacylglycerol (50:2) [NL-18:2] levels	HLA-DOB	spatial	6	32695359	rs9276030	6	32691567	rs9275874	0.932986	0.982021
rs9275874	Triacylglycerol (50:2) [NL-18:2] levels	HLA-DRB5	spatial	6	32695359	rs9276030	6	32691567	rs9275874	0.932986	0.982021
rs9275874	Triacylglycerol (50:2) [NL-18:2] levels	HLA-DOB	spatial	6	32695360	rs9276031	6	32691567	rs9275874	0.932986	0.982021
rs9275874	Triacylglycerol (50:2) [NL-18:2] levels	HLA-DRB5	spatial	6	32695360	rs9276031	6	32691567	rs9275874	0.932986	0.982021
rs9275874	Triacylglycerol (50:2) [NL-18:2] levels	HLA-DOB	spatial	6	32695364	rs9276032	6	32691567	rs9275874	0.932986	0.982021
rs9275874	Triacylglycerol (50:2) [NL-18:2] levels	HLA-DRB5	spatial	6	32695364	rs9276032	6	32691567	rs9275874	0.932986	0.982021
rs9275874	Triacylglycerol (50:2) [NL-18:2] levels	HLA-DOB	spatial	6	32695374	rs9276033	6	32691567	rs9275874	0.930272	0.987847
rs9275874	Triacylglycerol (50:2) [NL-18:2] levels	HLA-DRB5	spatial	6	32695374	rs9276033	6	32691567	rs9275874	0.930272	0.987847
rs9275874	Triacylglycerol (50:2) [NL-18:2] levels	HLA-DOB	spatial	6	32695393	rs9276034	6	32691567	rs9275874	0.930272	0.987847
rs9275874	Triacylglycerol (50:2) [NL-18:2] levels	HLA-DRB5	spatial	6	32695393	rs9276034	6	32691567	rs9275874	0.930272	0.987847
rs9275874	Triacylglycerol (50:2) [NL-18:2] levels	HLA-DOB	spatial	6	32695400	rs9276035	6	32691567	rs9275874	0.930272	0.987847
rs9275874	Triacylglycerol (50:2) [NL-18:2] levels	HLA-DRB5	spatial	6	32695400	rs9276035	6	32691567	rs9275874	0.930272	0.987847
rs9275874	Triacylglycerol (50:2) [NL-18:2] levels	HLA-DOB	spatial	6	32695431	rs9276036	6	32691567	rs9275874	0.932986	0.982021
rs9275874	Triacylglycerol (50:2) [NL-18:2] levels	HLA-DRB5	spatial	6	32695431	rs9276036	6	32691567	rs9275874	0.932986	0.982021
rs9275874	Triacylglycerol (50:2) [NL-18:2] levels	HLA-DOB	spatial	6	32695433	rs9276037	6	32691567	rs9275874	0.930175	0.981938
rs9275874	Triacylglycerol (50:2) [NL-18:2] levels	HLA-DRB5	spatial	6	32695433	rs9276037	6	32691567	rs9275874	0.930175	0.981938
rs9275874	Triacylglycerol (50:2) [NL-18:2] levels	HLA-DOB	spatial	6	32695436	rs9276038	6	32691567	rs9275874	0.930175	0.981938
rs9275874	Triacylglycerol (50:2) [NL-18:2] levels	HLA-DRB5	spatial	6	32695436	rs9276038	6	32691567	rs9275874	0.930175	0.981938
rs9275874	Triacylglycerol (50:2) [NL-18:2] levels	HLA-DOB	spatial	6	32695520	rs9276040	6	32691567	rs9275874	0.941582	0.993979
rs9275874	Triacylglycerol (50:2) [NL-18:2] levels	HLA-DRB5	spatial	6	32695520	rs9276040	6	32691567	rs9275874	0.941582	0.993979
rs9275874	Triacylglycerol (50:2) [NL-18:2] levels	HLA-DOB	spatial	6	32695602	rs9276041	6	32691567	rs9275874	0.932986	0.982021
rs9275874	Triacylglycerol (50:2) [NL-18:2] levels	HLA-DRB5	spatial	6	32695602	rs9276041	6	32691567	rs9275874	0.932986	0.982021
rs9275874	Triacylglycerol (50:2) [NL-18:2] levels	HLA-DOB	spatial	6	32695625	rs9276042	6	32691567	rs9275874	0.904686	0.975114
rs9275874	Triacylglycerol (50:2) [NL-18:2] levels	HLA-DRB5	spatial	6	32695625	rs9276042	6	32691567	rs9275874	0.904686	0.975114
rs9275874	Triacylglycerol (50:2) [NL-18:2] levels	HLA-DOB	spatial	6	32695636	rs9276044	6	32691567	rs9275874	0.930111	0.976137
rs9275874	Triacylglycerol (50:2) [NL-18:2] levels	HLA-DRB5	spatial	6	32695636	rs9276044	6	32691567	rs9275874	0.930111	0.976137
rs9275874	Triacylglycerol (50:2) [NL-18:2] levels	HLA-DOB	spatial	6	32695639	rs9276045	6	32691567	rs9275874	0.930111	0.976137
rs9275874	Triacylglycerol (50:2) [NL-18:2] levels	HLA-DRB5	spatial	6	32695639	rs9276045	6	32691567	rs9275874	0.930111	0.976137
rs9275874	Triacylglycerol (50:2) [NL-18:2] levels	HLA-DOB	spatial	6	32695688	rs9276046	6	32691567	rs9275874	0.935796	0.982103
rs9275874	Triacylglycerol (50:2) [NL-18:2] levels	HLA-DRB5	spatial	6	32695688	rs9276046	6	32691567	rs9275874	0.935796	0.982103
rs9275874	Triacylglycerol (50:2) [NL-18:2] levels	HLA-DOB	spatial	6	32695697	rs9276047	6	32691567	rs9275874	0.935796	0.982103
rs9275874	Triacylglycerol (50:2) [NL-18:2] levels	HLA-DRB5	spatial	6	32695697	rs9276047	6	32691567	rs9275874	0.935796	0.982103
rs9275874	Triacylglycerol (50:2) [NL-18:2] levels	HLA-DOB	spatial	6	32695699	rs9276048	6	32691567	rs9275874	0.935796	0.982103
rs9275874	Triacylglycerol (50:2) [NL-18:2] levels	HLA-DRB5	spatial	6	32695699	rs9276048	6	32691567	rs9275874	0.935796	0.982103
rs9275874	Triacylglycerol (50:2) [NL-18:2] levels	HLA-DOB	spatial	6	32695739	rs9276049	6	32691567	rs9275874	0.941582	0.993979
rs9275874	Triacylglycerol (50:2) [NL-18:2] levels	HLA-DRB5	spatial	6	32695739	rs9276049	6	32691567	rs9275874	0.941582	0.993979
rs9275874	Triacylglycerol (50:2) [NL-18:2] levels	HLA-DOB	spatial	6	32695760	rs9276050	6	32691567	rs9275874	0.93868	0.988014
rs9275874	Triacylglycerol (50:2) [NL-18:2] levels	HLA-DRB5	spatial	6	32695760	rs9276050	6	32691567	rs9275874	0.93868	0.988014
rs9275874	Triacylglycerol (50:2) [NL-18:2] levels	HLA-DOB	spatial	6	32695782	rs9276052	6	32691567	rs9275874	0.904595	0.969186
rs9275874	Triacylglycerol (50:2) [NL-18:2] levels	HLA-DRB5	spatial	6	32695782	rs9276052	6	32691567	rs9275874	0.904595	0.969186
rs9275874	Triacylglycerol (50:2) [NL-18:2] levels	HLA-DOB	spatial	6	32695789	rs9276053	6	32691567	rs9275874	0.901691	0.963197
rs9275874	Triacylglycerol (50:2) [NL-18:2] levels	HLA-DRB5	spatial	6	32695789	rs9276053	6	32691567	rs9275874	0.901691	0.963197
rs9275874	Triacylglycerol (50:2) [NL-18:2] levels	HLA-DOB	spatial	6	32695827	rs9276056	6	32691567	rs9275874	0.932929	0.976246
rs9275874	Triacylglycerol (50:2) [NL-18:2] levels	HLA-DRB5	spatial	6	32695827	rs9276056	6	32691567	rs9275874	0.932929	0.976246
rs9275874	Triacylglycerol (50:2) [NL-18:2] levels	HLA-DOB	spatial	6	32695903	rs9276058	6	32691567	rs9275874	0.935796	0.982103
rs9275874	Triacylglycerol (50:2) [NL-18:2] levels	HLA-DRB5	spatial	6	32695903	rs9276058	6	32691567	rs9275874	0.935796	0.982103
rs9275874	Triacylglycerol (50:2) [NL-18:2] levels	HLA-DOB	spatial	6	32695951	rs9276059	6	32691567	rs9275874	0.93868	0.988014
rs9275874	Triacylglycerol (50:2) [NL-18:2] levels	HLA-DRB5	spatial	6	32695951	rs9276059	6	32691567	rs9275874	0.93868	0.988014
rs9275874	Triacylglycerol (50:2) [NL-18:2] levels	HLA-DOB	spatial	6	32695959	rs9276060	6	32691567	rs9275874	0.913418	0.987498
rs9275874	Triacylglycerol (50:2) [NL-18:2] levels	HLA-DRB5	spatial	6	32695959	rs9276060	6	32691567	rs9275874	0.913418	0.987498
rs9275874	Triacylglycerol (50:2) [NL-18:2] levels	HLA-DOB	spatial	6	32695974	rs9276061	6	32691567	rs9275874	0.93868	0.988014
rs9275874	Triacylglycerol (50:2) [NL-18:2] levels	HLA-DRB5	spatial	6	32695974	rs9276061	6	32691567	rs9275874	0.93868	0.988014
rs9275874	Triacylglycerol (50:2) [NL-18:2] levels	HLA-DOB	spatial	6	32696038	rs9276062	6	32691567	rs9275874	0.93868	0.988014
rs9275874	Triacylglycerol (50:2) [NL-18:2] levels	HLA-DRB5	spatial	6	32696038	rs9276062	6	32691567	rs9275874	0.93868	0.988014
rs9275874	Triacylglycerol (50:2) [NL-18:2] levels	HLA-DOB	spatial	6	32696074	rs9276063	6	32691567	rs9275874	0.93868	0.988014
rs9275874	Triacylglycerol (50:2) [NL-18:2] levels	HLA-DRB5	spatial	6	32696074	rs9276063	6	32691567	rs9275874	0.93868	0.988014
rs9275874	Triacylglycerol (50:2) [NL-18:2] levels	HLA-DOB	spatial	6	32696156	rs9276064	6	32691567	rs9275874	0.941582	0.993979
rs9275874	Triacylglycerol (50:2) [NL-18:2] levels	HLA-DRB5	spatial	6	32696156	rs9276064	6	32691567	rs9275874	0.941582	0.993979
rs9275874	Triacylglycerol (50:2) [NL-18:2] levels	HLA-DOB	spatial	6	32696159	rs9276065	6	32691567	rs9275874	0.941582	0.993979
rs9275874	Triacylglycerol (50:2) [NL-18:2] levels	HLA-DRB5	spatial	6	32696159	rs9276065	6	32691567	rs9275874	0.941582	0.993979
rs9275874	Triacylglycerol (50:2) [NL-18:2] levels	HLA-DOB	spatial	6	32696237	rs9276067	6	32691567	rs9275874	0.941582	0.993979
rs9275874	Triacylglycerol (50:2) [NL-18:2] levels	HLA-DRB5	spatial	6	32696237	rs9276067	6	32691567	rs9275874	0.941582	0.993979
rs9275874	Triacylglycerol (50:2) [NL-18:2] levels	HLA-DOB	spatial	6	32696238	rs9276068	6	32691567	rs9275874	0.941582	0.993979
rs9275874	Triacylglycerol (50:2) [NL-18:2] levels	HLA-DRB5	spatial	6	32696238	rs9276068	6	32691567	rs9275874	0.941582	0.993979
rs9275874	Triacylglycerol (50:2) [NL-18:2] levels	HLA-DOB	spatial	6	32696353	rs9276071	6	32691567	rs9275874	0.941582	0.993979
rs9275874	Triacylglycerol (50:2) [NL-18:2] levels	HLA-DRB5	spatial	6	32696353	rs9276071	6	32691567	rs9275874	0.941582	0.993979
rs9275874	Triacylglycerol (50:2) [NL-18:2] levels	HLA-DOB	spatial	6	32696417	rs9276073	6	32691567	rs9275874	0.941582	0.993979
rs9275874	Triacylglycerol (50:2) [NL-18:2] levels	HLA-DRB5	spatial	6	32696417	rs9276073	6	32691567	rs9275874	0.941582	0.993979
rs9275874	Triacylglycerol (50:2) [NL-18:2] levels	HLA-DOB	spatial	6	32696549	rs9276076	6	32691567	rs9275874	0.924472	0.975917
rs9275874	Triacylglycerol (50:2) [NL-18:2] levels	HLA-DRB5	spatial	6	32696549	rs9276076	6	32691567	rs9275874	0.924472	0.975917
rs9275874	Triacylglycerol (50:2) [NL-18:2] levels	HLA-DOB	spatial	6	32696563	rs9276077	6	32691567	rs9275874	0.924472	0.975917
rs9275874	Triacylglycerol (50:2) [NL-18:2] levels	HLA-DRB5	spatial	6	32696563	rs9276077	6	32691567	rs9275874	0.924472	0.975917
rs9275874	Triacylglycerol (50:2) [NL-18:2] levels	HLA-DOB	spatial	6	32692999	rs9280143	6	32691567	rs9275874	0.895485	0.905397
rs9275874	Triacylglycerol (50:2) [NL-18:2] levels	HLA-DRB5	spatial	6	32692999	rs9280143	6	32691567	rs9275874	0.895485	0.905397
rs9275874	Triacylglycerol (50:2) [NL-18:2] levels	HLA-DOB	spatial	6	32690860	rs9282238	6	32691567	rs9275874	0.941582	0.993979
rs9275874	Triacylglycerol (50:2) [NL-18:2] levels	HLA-DRB5	spatial	6	32690860	rs9282238	6	32691567	rs9275874	0.941582	0.993979
rs9275874	Triacylglycerol (50:2) [NL-18:2] levels	HLA-DOB	spatial	6	32690922	rs9282239	6	32691567	rs9275874	0.924965	0.932713
rs9275874	Triacylglycerol (50:2) [NL-18:2] levels	HLA-DRB5	spatial	6	32690922	rs9282239	6	32691567	rs9275874	0.924965	0.932713
rs3130907	Inguinal hernia	HLA-C	spatial	6	31434519	rs3094012	6	31431812	rs3130907	0.946266	1.0
rs3130907	Inguinal hernia	HLA-C	spatial	6	31434365	rs3094013	6	31431812	rs3130907	1.0	1.0
rs3130907	Inguinal hernia	HLA-C	spatial	6	31430693	rs3094605	6	31431812	rs3130907	1.0	1.0
rs3130907	Inguinal hernia	HLA-C	spatial	6	31430064	rs3099839	6	31431812	rs3130907	1.0	1.0
rs3130907	Inguinal hernia	HLA-C	spatial	6	31428919	rs3130477	6	31431812	rs3130907	1.0	1.0
rs3130907	Inguinal hernia	HLA-C	spatial			rs3130907			rs3130907	1.0	1.0
rs3130907	Inguinal hernia	HLA-C	spatial	6	31434330	rs3131619	6	31431812	rs3130907	1.0	1.0
rs3130907	Inguinal hernia	HLA-C	spatial	6	31430009	rs3132089	6	31431812	rs3130907	1.0	1.0
rs3130907	Inguinal hernia	HLA-C	spatial	6	31430751	rs3132090	6	31431812	rs3130907	0.993561	1.0
rs3130907	Inguinal hernia	HLA-C	spatial	6	31427394	rs9267123	6	31431812	rs3130907	0.933986	0.987023
rs3130907	Seropositivity for staphylococcus aureus subsp. aureus MRSA252 peptide (agilent_180726)	HLA-C	spatial	6	31434519	rs3094012	6	31431812	rs3130907	0.946266	1.0
rs3130907	Seropositivity for staphylococcus aureus subsp. aureus MRSA252 peptide (agilent_180726)	HLA-C	spatial	6	31434365	rs3094013	6	31431812	rs3130907	1.0	1.0
rs3130907	Seropositivity for staphylococcus aureus subsp. aureus MRSA252 peptide (agilent_180726)	HLA-C	spatial	6	31430693	rs3094605	6	31431812	rs3130907	1.0	1.0
rs3130907	Seropositivity for staphylococcus aureus subsp. aureus MRSA252 peptide (agilent_180726)	HLA-C	spatial	6	31430064	rs3099839	6	31431812	rs3130907	1.0	1.0
rs3130907	Seropositivity for staphylococcus aureus subsp. aureus MRSA252 peptide (agilent_180726)	HLA-C	spatial	6	31428919	rs3130477	6	31431812	rs3130907	1.0	1.0
rs3130907	Seropositivity for staphylococcus aureus subsp. aureus MRSA252 peptide (agilent_180726)	HLA-C	spatial			rs3130907			rs3130907	1.0	1.0
rs3130907	Seropositivity for staphylococcus aureus subsp. aureus MRSA252 peptide (agilent_180726)	HLA-C	spatial	6	31434330	rs3131619	6	31431812	rs3130907	1.0	1.0
rs3130907	Seropositivity for staphylococcus aureus subsp. aureus MRSA252 peptide (agilent_180726)	HLA-C	spatial	6	31430009	rs3132089	6	31431812	rs3130907	1.0	1.0
rs3130907	Seropositivity for staphylococcus aureus subsp. aureus MRSA252 peptide (agilent_180726)	HLA-C	spatial	6	31430751	rs3132090	6	31431812	rs3130907	0.993561	1.0
rs3130907	Seropositivity for staphylococcus aureus subsp. aureus MRSA252 peptide (agilent_180726)	HLA-C	spatial	6	31427394	rs9267123	6	31431812	rs3130907	0.933986	0.987023
rs3128986	Inguinal hernia	HLA-C	spatial	6	31434519	rs3094012	6	31433692	rs3128986	0.946266	1.0
rs3128986	Inguinal hernia	HLA-C	spatial	6	31434365	rs3094013	6	31433692	rs3128986	1.0	1.0
rs3128986	Inguinal hernia	HLA-C	spatial	6	31430693	rs3094605	6	31433692	rs3128986	1.0	1.0
rs3128986	Inguinal hernia	HLA-C	spatial	6	31430064	rs3099839	6	31433692	rs3128986	1.0	1.0
rs3128986	Inguinal hernia	HLA-C	spatial	6	31428919	rs3130477	6	31433692	rs3128986	1.0	1.0
rs3128986	Inguinal hernia	HLA-C	spatial	6	31431812	rs3130907	6	31433692	rs3128986	1.0	1.0
rs3128986	Inguinal hernia	HLA-C	spatial	6	31434330	rs3131619	6	31433692	rs3128986	1.0	1.0
rs3128986	Inguinal hernia	HLA-C	spatial	6	31430009	rs3132089	6	31433692	rs3128986	1.0	1.0
rs3128986	Inguinal hernia	HLA-C	spatial	6	31430751	rs3132090	6	31433692	rs3128986	0.993561	1.0
rs3094013	Inguinal hernia	HLA-C	spatial	6	31434519	rs3094012	6	31434365	rs3094013	0.946266	1.0
rs3094013	Inguinal hernia	HLA-C	spatial			rs3094013			rs3094013	1.0	1.0
rs3094013	Inguinal hernia	HLA-C	spatial	6	31430693	rs3094605	6	31434365	rs3094013	1.0	1.0
rs3094013	Inguinal hernia	HLA-C	spatial	6	31430064	rs3099839	6	31434365	rs3094013	1.0	1.0
rs3094013	Inguinal hernia	HLA-C	spatial	6	31431812	rs3130907	6	31434365	rs3094013	1.0	1.0
rs3094013	Inguinal hernia	HLA-C	spatial	6	31434330	rs3131619	6	31434365	rs3094013	1.0	1.0
rs3094013	Inguinal hernia	HLA-C	spatial	6	31430009	rs3132089	6	31434365	rs3094013	1.0	1.0
rs3094013	Inguinal hernia	HLA-C	spatial	6	31430751	rs3132090	6	31434365	rs3094013	0.993561	1.0
rs3131618	Inguinal hernia	HLA-C	spatial	6	31434519	rs3094012	6	31434620	rs3131618	0.934053	1.0
rs3131618	Inguinal hernia	HLA-C	spatial	6	31434365	rs3094013	6	31434620	rs3131618	0.987094	1.0
rs3131618	Inguinal hernia	HLA-C	spatial	6	31430693	rs3094605	6	31434620	rs3131618	0.987094	1.0
rs3131618	Inguinal hernia	HLA-C	spatial	6	31430064	rs3099839	6	31434620	rs3131618	0.987094	1.0
rs3131618	Inguinal hernia	HLA-C	spatial	6	31431812	rs3130907	6	31434620	rs3131618	0.987094	1.0
rs3131618	Inguinal hernia	HLA-C	spatial	6	31434330	rs3131619	6	31434620	rs3131618	0.987094	1.0
rs3131618	Inguinal hernia	HLA-C	spatial	6	31430009	rs3132089	6	31434620	rs3131618	0.987094	1.0
rs3131618	Inguinal hernia	HLA-C	spatial	6	31430751	rs3132090	6	31434620	rs3131618	0.993491	1.0
rs3130985	Inguinal hernia	HLA-C	spatial	6	31081433	rs3094222	6	31085355	rs3130985	0.987418	0.987418
rs3130985	Inguinal hernia	HLA-C	spatial			rs3130985			rs3130985	1.0	1.0
rs3130985	Seropositivity for streptococcus agalactiae peptide (agilent_234887)	HLA-C	spatial	6	31081433	rs3094222	6	31085355	rs3130985	0.987418	0.987418
rs3130985	Seropositivity for streptococcus agalactiae peptide (agilent_234887)	HLA-C	spatial			rs3130985			rs3130985	1.0	1.0
rs3130985	Seropositivity for streptococcus pneumoniae peptide (agilent_229757)	HLA-C	spatial	6	31081433	rs3094222	6	31085355	rs3130985	0.987418	0.987418
rs3130985	Seropositivity for streptococcus pneumoniae peptide (agilent_229757)	HLA-C	spatial			rs3130985			rs3130985	1.0	1.0
rs3130562	Inguinal hernia	HLA-C	spatial			rs3130562			rs3130562	1.0	1.0
rs3130562	Inguinal hernia	HLA-C	spatial	6	31098733	rs3132541	6	31100973	rs3130562	1.0	1.0
rs3130566	Inguinal hernia	HLA-C	spatial	6	31100973	rs3130562	6	31102617	rs3130566	0.94569	0.987188
rs3130566	Inguinal hernia	HLA-C	spatial	6	31098733	rs3132541	6	31102617	rs3130566	0.94569	0.987188
rs3132566	Inguinal hernia	HLA-C	spatial	6	31100973	rs3130562	6	31102789	rs3132566	0.94569	0.987188
rs3132566	Inguinal hernia	HLA-C	spatial	6	31098733	rs3132541	6	31102789	rs3132566	0.94569	0.987188
rs3094669	Inguinal hernia	HLA-C	spatial	6	31100973	rs3130562	6	31103194	rs3094669	0.94569	0.987188
rs3094669	Inguinal hernia	HLA-C	spatial	6	31098733	rs3132541	6	31103194	rs3094669	0.94569	0.987188
rs3131010	Inguinal hernia	HLA-C	spatial	6	31100973	rs3130562	6	31105146	rs3131010	0.94569	0.987188
rs1619179	Inguinal hernia	HLA-C	spatial			rs1619179			rs1619179	1.0	1.0
rs1619179	Seropositivity for streptococcus pyogenes peptide (agilent_220658)	HLA-C	spatial			rs1619179			rs1619179	1.0	1.0
rs1619179	Seropositivity for streptococcus pneumoniae peptide (agilent_223208)	HLA-C	spatial			rs1619179			rs1619179	1.0	1.0
rs1639109	Inguinal hernia	HLA-C	spatial	6	31196553	rs1639108	6	31194582	rs1639109	0.974887	1.0
rs1639109	Inguinal hernia	HLA-C	spatial			rs1639109			rs1639109	1.0	1.0
rs1639108	Inguinal hernia	HLA-C	spatial			rs1639108			rs1639108	1.0	1.0
rs1639108	Inguinal hernia	HLA-C	spatial	6	31194582	rs1639109	6	31196553	rs1639108	0.974887	1.0
rs1639108	Inguinal hernia	HLA-C	spatial	6	31196861	rs1793894	6	31196553	rs1639108	0.916738	1.0
rs1793894	Inguinal hernia	HLA-C	spatial	6	31196553	rs1639108	6	31196861	rs1793894	0.916738	1.0
rs1793894	Inguinal hernia	HLA-C	spatial			rs1793894			rs1793894	1.0	1.0
rs1793894	Seropositivity for streptococcus agalactiae peptide (agilent_234887)	HLA-C	spatial	6	31196553	rs1639108	6	31196861	rs1793894	0.916738	1.0
rs1793894	Seropositivity for streptococcus agalactiae peptide (agilent_234887)	HLA-C	spatial			rs1793894			rs1793894	1.0	1.0
rs1793894	Seropositivity for streptococcus agalactiae peptide (agilent_241118)	HLA-C	spatial	6	31196553	rs1639108	6	31196861	rs1793894	0.916738	1.0
rs1793894	Seropositivity for streptococcus agalactiae peptide (agilent_241118)	HLA-C	spatial			rs1793894			rs1793894	1.0	1.0
rs1793894	Seropositivity for streptococcus pneumoniae peptide (agilent_236127)	HLA-C	spatial	6	31196553	rs1639108	6	31196861	rs1793894	0.916738	1.0
rs1793894	Seropositivity for streptococcus pneumoniae peptide (agilent_236127)	HLA-C	spatial			rs1793894			rs1793894	1.0	1.0
rs1793894	Seropositivity for streptococcus pneumoniae peptide (agilent_229757)	HLA-C	spatial	6	31196553	rs1639108	6	31196861	rs1793894	0.916738	1.0
rs1793894	Seropositivity for streptococcus pneumoniae peptide (agilent_229757)	HLA-C	spatial			rs1793894			rs1793894	1.0	1.0
rs1793894	Seropositivity for streptococcus pyogenes peptide (agilent_241884)	HLA-C	spatial	6	31196553	rs1639108	6	31196861	rs1793894	0.916738	1.0
rs1793894	Seropositivity for streptococcus pyogenes peptide (agilent_241884)	HLA-C	spatial			rs1793894			rs1793894	1.0	1.0
rs1793894	Seropositivity for staphylococcus aureus peptide (agilent_222381)	HLA-C	spatial	6	31196553	rs1639108	6	31196861	rs1793894	0.916738	1.0
rs1793894	Seropositivity for staphylococcus aureus peptide (agilent_222381)	HLA-C	spatial			rs1793894			rs1793894	1.0	1.0
rs9265910	Inguinal hernia	HLA-C	spatial	6	31311911	rs2394976	6	31313721	rs9265910	0.987624	1.0
rs9265910	Inguinal hernia	HLA-C	spatial	6	31316910	rs2923008	6	31313721	rs9265910	0.974622	1.0
rs9265910	Inguinal hernia	HLA-C	spatial	6	31315228	rs9265949	6	31313721	rs9265910	0.974649	0.987122
rs9265910	Inguinal hernia	HLA-C	spatial	6	31315705	rs9265969	6	31313721	rs9265910	0.906126	1.0
rs9265910	Inguinal hernia	HLA-C	spatial	6	31316525	rs9265994	6	31313721	rs9265910	0.981007	1.0
rs9265910	Inguinal hernia	HLA-C	spatial	6	31316694	rs9266001	6	31313721	rs9265910	0.974622	1.0
rs9265971	Inguinal hernia	HLA-C	spatial	6	31311911	rs2394976	6	31315791	rs9265971	0.987624	1.0
rs9265971	Inguinal hernia	HLA-C	spatial	6	31316910	rs2923008	6	31315791	rs9265971	0.974622	1.0
rs9265971	Inguinal hernia	HLA-C	spatial	6	31315228	rs9265949	6	31315791	rs9265971	0.974649	0.987122
rs9265971	Inguinal hernia	HLA-C	spatial	6	31315705	rs9265969	6	31315791	rs9265971	0.906126	1.0
rs9265971	Inguinal hernia	HLA-C	spatial	6	31316525	rs9265994	6	31315791	rs9265971	0.981007	1.0
rs9265971	Inguinal hernia	HLA-C	spatial	6	31316694	rs9266001	6	31315791	rs9265971	0.974622	1.0
rs9265973	Inguinal hernia	HLA-C	spatial	6	31311911	rs2394976	6	31315860	rs9265973	0.987624	1.0
rs9265973	Inguinal hernia	HLA-C	spatial	6	31316910	rs2923008	6	31315860	rs9265973	0.974622	1.0
rs9265973	Inguinal hernia	HLA-C	spatial	6	31315228	rs9265949	6	31315860	rs9265973	0.974649	0.987122
rs9265973	Inguinal hernia	HLA-C	spatial	6	31315705	rs9265969	6	31315860	rs9265973	0.906126	1.0
rs9265973	Inguinal hernia	HLA-C	spatial	6	31316525	rs9265994	6	31315860	rs9265973	0.981007	1.0
rs9265973	Inguinal hernia	HLA-C	spatial	6	31316694	rs9266001	6	31315860	rs9265973	0.974622	1.0
rs9265974	Inguinal hernia	HLA-C	spatial	6	31311911	rs2394976	6	31315878	rs9265974	0.987624	1.0
rs9265974	Inguinal hernia	HLA-C	spatial	6	31316910	rs2923008	6	31315878	rs9265974	0.974622	1.0
rs9265974	Inguinal hernia	HLA-C	spatial	6	31315228	rs9265949	6	31315878	rs9265974	0.974649	0.987122
rs9265974	Inguinal hernia	HLA-C	spatial	6	31315705	rs9265969	6	31315878	rs9265974	0.906126	1.0
rs9265974	Inguinal hernia	HLA-C	spatial	6	31316525	rs9265994	6	31315878	rs9265974	0.981007	1.0
rs9265974	Inguinal hernia	HLA-C	spatial	6	31316694	rs9266001	6	31315878	rs9265974	0.974622	1.0
rs9265990	Inguinal hernia	HLA-C	spatial	6	31311911	rs2394976	6	31316447	rs9265990	0.987624	1.0
rs9265990	Inguinal hernia	HLA-C	spatial	6	31321266	rs2596500	6	31316447	rs9265990	0.974649	0.987122
rs9265990	Inguinal hernia	HLA-C	spatial	6	31316910	rs2923008	6	31316447	rs9265990	0.974622	1.0
rs9265990	Inguinal hernia	HLA-C	spatial	6	31315228	rs9265949	6	31316447	rs9265990	0.974649	0.987122
rs9265990	Inguinal hernia	HLA-C	spatial	6	31315705	rs9265969	6	31316447	rs9265990	0.906126	1.0
rs9265990	Inguinal hernia	HLA-C	spatial	6	31316525	rs9265994	6	31316447	rs9265990	0.981007	1.0
rs9265990	Inguinal hernia	HLA-C	spatial	6	31316694	rs9266001	6	31316447	rs9265990	0.974622	1.0
rs3093956	Inguinal hernia	HLA-C	spatial	6	31427394	rs9267123	6	31426966	rs3093956	0.90704	1.0
rs3130477	Inguinal hernia	HLA-C	spatial	6	31430693	rs3094605	6	31428919	rs3130477	1.0	1.0
rs3130477	Inguinal hernia	HLA-C	spatial	6	31430064	rs3099839	6	31428919	rs3130477	1.0	1.0
rs3130477	Inguinal hernia	HLA-C	spatial			rs3130477			rs3130477	1.0	1.0
rs3130477	Inguinal hernia	HLA-C	spatial	6	31431812	rs3130907	6	31428919	rs3130477	1.0	1.0
