geneA	geneB	score	db	level
RPL19	RPL17	0.999	string	4
NFKB1	TNF	0.999	string	4
NFKB1	CHUK	0.999	string	4
NFKB1	IKBKB	0.999	string	4
NFKB1	BCL3	0.999	string	4
NFKB1	REL	0.999	string	4
GNB3	GNGT1	0.999	string	4
GNB3	GNG13	0.999	string	4
GNB3	GNG4	0.999	string	4
GNB3	GNGT2	0.999	string	4
GNB3	GNG2	0.999	string	4
ASF1A	UBN1	0.999	string	4
ASF1A	HIRA	0.999	string	4
ASF1A	H3-3B	0.999	string	4
ASF1A	H3C12	0.999	string	4
ASF1A	CABIN1	0.998	string	4
RPS12	RPS11	0.999	string	4
RPS12	RPL35A	0.999	string	4
RPS12	RPL37	0.999	string	4
RPS12	RPL31	0.999	string	4
RPS12	RPL3	0.999	string	4
SNX3	VPS26A	0.999	string	4
SNX3	VPS35	0.999	string	4
SNX3	VPS29	0.99	string	4
SNX3	SNX6	0.981	string	4
SNX3	VPS26B	0.955	string	4
SKP1	FBXO22	0.999	string	4
SKP1	CUL7	0.999	string	4
SKP1	CDK2	0.999	string	4
SKP1	FBXL15	0.999	string	4
SKP1	FBXW8	0.999	string	4
NPRL2	RRAGA	0.999	string	4
NPRL2	KPTN	0.999	string	4
NPRL2	NPRL3	0.999	string	4
NPRL2	WDR59	0.999	string	4
NPRL2	WDR24	0.999	string	4
GNB4	GNG4	0.999	string	4
GNB4	GNG13	0.999	string	4
GNB4	GNGT1	0.999	string	4
GNB4	GNG11	0.999	string	4
GNB4	GNG5	0.999	string	4
WNT6	FZD2	0.96	string	4
WNT6	PORCN	0.957	string	4
WNT6	DKK2	0.954	string	4
WNT6	DKK4	0.949	string	4
WNT6	WIF1	0.947	string	4
ATP6V1B1	ATP6V1A	0.999	string	4
ATP6V1B1	ATP6V0A1	0.999	string	4
ATP6V1B1	ATP6V0A4	0.999	string	4
ATP6V1B1	ATP6V1F	0.999	string	4
ATP6V1B1	ATP6V1E2	0.999	string	4
CTSD	LAMP1	0.999	string	4
CTSD	CTSB	0.977	string	4
CTSD	BCL2	0.949	string	4
CTSD	BCL2L1	0.934	string	4
CTSD	BID	0.917	string	4
FZD3	WNT5A	0.999	string	4
FZD3	WNT11	0.996	string	4
FZD3	WNT4	0.987	string	4
FZD3	WNT5B	0.986	string	4
FZD3	WNT1	0.96	string	4
PLCG1	LAT	0.999	string	4
PLCG1	LCP2	0.999	string	4
PLCG1	PDGFRB	0.999	string	4
PLCG1	GRB2	0.999	string	4
PLCG1	FGFR1	0.999	string	4
TREM1	TYROBP	0.999	string	4
TREM1	TREM2	0.987	string	4
TREM1	TREML1	0.972	string	4
TREM1	HMGB1	0.959	string	4
TREM1	TREML2	0.954	string	4
VASP	ENAH	0.999	string	4
VASP	ZYX	0.999	string	4
VASP	EVL	0.999	string	4
VASP	VCL	0.999	string	4
VASP	PFN1	0.999	string	4
HCST	KLRK1	0.999	string	4
HCST	GRB2	0.995	string	4
HCST	TYROBP	0.995	string	4
HCST	MICB	0.964	string	4
HCST	VAV1	0.955	string	4
RRAS	RALGDS	0.999	string	4
RRAS	PIK3CA	0.997	string	4
RRAS	PIK3CD	0.997	string	4
RRAS	PLXNB1	0.993	string	4
RRAS	RAF1	0.991	string	4
PYCARD	NLRP1	0.999	string	4
PYCARD	CASP1	0.999	string	4
PYCARD	CASP5	0.999	string	4
PYCARD	NLRP3	0.999	string	4
PYCARD	AIM2	0.999	string	4
TRAF2	TNF	0.999	string	4
TRAF2	MAVS	0.999	string	4
TRAF2	TRADD	0.999	string	4
TRAF2	RIPK1	0.999	string	4
TRAF2	TRAF1	0.999	string	4
YEATS4	KAT5	0.999	string	4
YEATS4	DMAP1	0.999	string	4
YEATS4	MORF4L1	0.999	string	4
YEATS4	RUVBL1	0.999	string	4
YEATS4	MEAF6	0.999	string	4
GNG13	GNB1	0.999	string	4
GNG13	GNAT3	0.982	string	4
GNG13	GNAL	0.98	string	4
GNGT1	GNB1	0.999	string	4
GNGT1	GNB2	0.998	string	4
GNGT1	GNAI1	0.984	string	4
CD68	LAMP3	0.922	string	4
CD68	CD163	0.919	string	4
CD68	LAMP1	0.915	string	4
CD68	CD1E	0.906	string	4
CD68	CD1A	0.906	string	4
BCL2L2	BCL2L11	0.999	string	4
BCL2L2	PMAIP1	0.998	string	4
BCL2L2	BMF	0.996	string	4
BCL2L2	BIK	0.991	string	4
BCL2L2	MCL1	0.988	string	4
NEDD8	RBX1	0.999	string	4
NEDD8	SENP8	0.999	string	4
NEDD8	CUL5	0.999	string	4
NEDD8	COPS5	0.999	string	4
NEDD8	CUL1	0.999	string	4
ARHGEF6	GIT1	0.999	string	4
ARHGEF6	PARVB	0.999	string	4
ARHGEF6	GIT2	0.998	string	4
ARHGEF6	PAK1	0.995	string	4
ARHGEF6	PAK3	0.993	string	4
MICB	KLRK1	0.999	string	4
MICB	ULBP1	0.973	string	4
MICB	ULBP2	0.971	string	4
MICB	NCR1	0.955	string	4
APOE	APOC2	0.999	string	4
APOE	APOB	0.999	string	4
APOE	APOC3	0.999	string	4
APOE	LRP2	0.999	string	4
APOE	APOA2	0.999	string	4
ACTN4	VCL	0.999	string	4
ACTN4	ACTN1	0.998	string	4
ACTN4	NPHS1	0.993	string	4
ACTN4	MAGI1	0.993	string	4
ACTN4	SYNPO	0.981	string	4
EXOC4	EXOC2	0.999	string	4
EXOC4	EXOC7	0.999	string	4
EXOC4	EXOC6	0.999	string	4
EXOC4	EXOC1	0.999	string	4
EXOC4	EXOC3	0.999	string	4
H3-3B	H4C7	0.999	string	4
H3-3B	WDR5	0.999	string	4
H3-3B	ATRX	0.999	string	4
H3-3B	DAXX	0.999	string	4
H3-3B	H2AC20	0.999	string	4
BRD8	EP400	0.999	string	4
BRD8	DMAP1	0.999	string	4
BRD8	MEAF6	0.998	string	4
BRD8	YEATS4	0.998	string	4
BRD8	TRRAP	0.998	string	4
KRAS	RALGDS	0.999	string	4
KRAS	BRAF	0.999	string	4
KRAS	SOS1	0.999	string	4
KRAS	RAF1	0.999	string	4
KRAS	CALML5	0.998	string	4
TSHB	CGA	0.999	string	4
TSHB	TSHR	0.998	string	4
TSHB	FSHR	0.976	string	4
TSHB	LHCGR	0.954	string	4
TSHB	GNAS	0.947	string	4
APC	CSNK1A1	0.999	string	4
APC	GSK3B	0.999	string	4
APC	AXIN1	0.999	string	4
APC	CTNNB1	0.999	string	4
APC	AXIN2	0.999	string	4
STX6	VAMP4	0.999	string	4
STX6	STX12	0.999	string	4
STX6	VAMP8	0.999	string	4
STX6	SNAP29	0.999	string	4
STX6	VTI1A	0.999	string	4
EDAR	EDA	0.999	string	4
EDAR	EDARADD	0.999	string	4
EDAR	SLC24A5	0.902	string	4
DERL1	SEL1L	0.999	string	4
DERL1	VCP	0.999	string	4
DERL1	SYVN1	0.999	string	4
DERL1	AMFR	0.999	string	4
DERL1	UFD1	0.995	string	4
CD72	SEMA4D	0.999	string	4
CD72	CD5	0.994	string	4
CD72	PTPN6	0.99	string	4
RIPK1	CFLAR	0.999	string	4
RIPK1	BIRC3	0.999	string	4
RIPK1	FADD	0.999	string	4
RIPK1	IKBKG	0.999	string	4
RIPK1	TNFRSF1A	0.999	string	4
POU5F1	CTNNB1	0.999	string	4
POU5F1	SOX2	0.999	string	4
POU5F1	NANOG	0.999	string	4
POU5F1	SALL4	0.998	string	4
POU5F1	KLF4	0.994	string	4
TLR2	TLR6	0.999	string	4
TLR2	TLR1	0.999	string	4
TLR2	TIRAP	0.999	string	4
TLR2	MYD88	0.999	string	4
TLR2	TLR4	0.999	string	4
SORL1	APP	0.999	string	4
SORL1	APOE	0.997	string	4
SORL1	GGA1	0.986	string	4
SORL1	GGA2	0.951	string	4
SORL1	VPS26A	0.946	string	4
SELENOI	PCYT2	0.992	string	4
SELENOI	PEMT	0.963	string	4
SELENOI	PISD	0.961	string	4
SELENOI	PTDSS2	0.956	string	4
SELENOI	PLPP2	0.949	string	4
KIF11	DLGAP5	0.997	string	4
KIF11	CEP55	0.997	string	4
KIF11	BUB1B	0.994	string	4
KIF11	KIF23	0.994	string	4
KIF11	ASPM	0.989	string	4
EXOC6	EXOC5	0.999	string	4
EXOC6	EXOC8	0.999	string	4
EXOC6	EXOC3	0.999	string	4
EXOC6	EXOC1	0.999	string	4
BARD1	UIMC1	0.999	string	4
BARD1	RAD51	0.999	string	4
BARD1	RBBP8	0.999	string	4
BARD1	BRCA2	0.999	string	4
BARD1	MRE11	0.999	string	4
SNCAIP	PRKN	0.999	string	4
SNCAIP	SNCA	0.999	string	4
SNCAIP	SIAH1	0.98	string	4
VWF	F8	0.999	string	4
VWF	GP1BA	0.999	string	4
VWF	SELP	0.999	string	4
VWF	ITGA2B	0.999	string	4
VWF	ITGB3	0.998	string	4
LPCAT3	LPCAT1	0.972	string	4
LPCAT3	LPCAT2	0.97	string	4
LPCAT3	LPCAT4	0.963	string	4
LPCAT3	CHPT1	0.958	string	4
LPCAT3	CEPT1	0.943	string	4
TRAF5	BIRC2	0.999	string	4
TRAF5	TRAF6	0.999	string	4
TRAF5	TRADD	0.999	string	4
TRAF5	RIPK1	0.999	string	4
TRAF5	TNFRSF1A	0.999	string	4
PALB2	RAD51	0.999	string	4
PALB2	BRCA1	0.999	string	4
PALB2	RAD51C	0.999	string	4
PALB2	BRCA2	0.999	string	4
PALB2	BRIP1	0.998	string	4
USP14	PSMD1	0.999	string	4
USP14	PSMD14	0.999	string	4
USP14	PSMC1	0.999	string	4
USP14	PSMC6	0.999	string	4
USP14	PSMD7	0.999	string	4
GNB5	RGS11	0.999	string	4
GNB5	GNG7	0.999	string	4
GNB5	GNG2	0.999	string	4
GNB5	RGS9BP	0.999	string	4
GNB5	RGS6	0.999	string	4
FAF2	NPLOC4	0.999	string	4
FAF2	UFD1	0.999	string	4
FAF2	UBXN1	0.999	string	4
FAF2	VCP	0.999	string	4
FAF2	UBAC2	0.999	string	4
PIK3C3	BECN1	0.999	string	4
PIK3C3	ULK1	0.999	string	4
PIK3C3	RAB5A	0.999	string	4
PIK3C3	BECN2	0.999	string	4
PIK3C3	UVRAG	0.999	string	4
LPCAT2	PLA2G7	0.97	string	4
LPCAT2	CHPT1	0.962	string	4
LPCAT2	CEPT1	0.952	string	4
LPCAT2	LCLAT1	0.947	string	4
RHEB	RPTOR	0.999	string	4
RHEB	MTOR	0.999	string	4
RHEB	TSC2	0.999	string	4
RHEB	MLST8	0.999	string	4
RHEB	TSC1	0.999	string	4
KMT2C	DPY30	0.999	string	4
KMT2C	RBBP5	0.999	string	4
KMT2C	ASH2L	0.999	string	4
KMT2C	WDR5	0.999	string	4
KMT2C	PAXIP1	0.999	string	4
TMED2	TMED10	0.999	string	4
TMED2	TMED9	0.996	string	4
TMED2	TMED4	0.983	string	4
TMED2	TMED7	0.969	string	4
TMED2	TMED3	0.966	string	4
VMP1	BECN1	0.999	string	4
VMP1	TP53INP2	0.964	string	4
VMP1	BECN2	0.935	string	4
VMP1	PIK3C3	0.919	string	4
TELO2	MTOR	0.999	string	4
TELO2	TTI2	0.999	string	4
TELO2	TTI1	0.999	string	4
TELO2	FANCM	0.998	string	4
TELO2	MLST8	0.994	string	4
INVS	DVL1	0.999	string	4
INVS	NPHP3	0.974	string	4
INVS	NPHP1	0.965	string	4
INVS	NPHP4	0.959	string	4
INVS	NEK8	0.952	string	4
SRCAP	RUVBL2	0.999	string	4
SRCAP	ACTR6	0.999	string	4
SRCAP	RUVBL1	0.999	string	4
SRCAP	H2AZ1	0.998	string	4
SRCAP	VPS72	0.997	string	4
SETD1A	WDR5	0.999	string	4
SETD1A	HCFC1	0.999	string	4
SETD1A	RBBP5	0.999	string	4
SETD1A	ASH2L	0.999	string	4
SETD1A	DPY30	0.999	string	4
CCNE1	CDK4	0.999	string	4
CCNE1	CDK6	0.999	string	4
CCNE1	CDKN1A	0.999	string	4
CCNE1	CDK2	0.999	string	4
CCNE1	CDKN1B	0.999	string	4
PIK3R3	PIK3R2	0.999	string	4
PIK3R3	PIK3CA	0.999	string	4
PIK3R3	PIK3CG	0.999	string	4
PIK3R3	PIK3CD	0.999	string	4
PIK3R3	PIK3CB	0.999	string	4
LGALS3BP	LGALS3	0.999	string	4
LGALS3BP	FN1	0.953	string	4
LGALS3BP	LGALS7B	0.905	string	4
LGALS3BP	LGALS7	0.905	string	4
GAB1	GRB2	0.999	string	4
GAB1	EGFR	0.999	string	4
GAB1	PTPN11	0.999	string	4
GAB1	SHC1	0.995	string	4
GAB1	CRKL	0.992	string	4
TYR	PMEL	0.989	string	4
TYR	OCA2	0.989	string	4
TYR	MLANA	0.985	string	4
TYR	MITF	0.981	string	4
TYR	SLC45A2	0.97	string	4
CD81	PTGFRN	0.999	string	4
CD81	IFITM1	0.999	string	4
CD81	CD19	0.999	string	4
CD81	CLDN1	0.998	string	4
CD81	CR2	0.998	string	4
VAMP8	STX7	0.999	string	4
VAMP8	SNAP23	0.999	string	4
VAMP8	STX4	0.999	string	4
VAMP8	VAMP7	0.999	string	4
PIK3CA	PIK3R5	0.999	string	4
PIK3CA	PIK3R2	0.999	string	4
PIK3CA	IRS1	0.999	string	4
PIK3CA	EGFR	0.999	string	4
CYTIP	CYTH1	0.988	string	4
CYTIP	SNX27	0.957	string	4
CYTIP	CYTH3	0.905	string	4
STAT3	JAK1	0.999	string	4
STAT3	JAK2	0.999	string	4
STAT3	STAT1	0.999	string	4
STAT3	PIAS3	0.999	string	4
STAT3	SRC	0.999	string	4
DNMT3A	H3-3B	0.999	string	4
DNMT3A	EZH2	0.999	string	4
DNMT3A	H3C12	0.999	string	4
DNMT3A	H3C13	0.999	string	4
DNMT3A	DNMT1	0.999	string	4
CENPE	BUB1B	0.999	string	4
CENPE	CENPF	0.999	string	4
CENPE	NUF2	0.996	string	4
CENPE	CENPA	0.993	string	4
CENPE	BUB1	0.991	string	4
EGF	ERBB2	0.999	string	4
EGF	EGFR	0.999	string	4
EGF	ERBB4	0.999	string	4
EGF	ERBB3	0.999	string	4
EGF	TGFA	0.998	string	4
CHKA	PCYT1B	0.997	string	4
CHKA	PCYT1A	0.996	string	4
CHKA	PCYT2	0.993	string	4
CHKA	AXIN1	0.989	string	4
CHKA	GSK3B	0.982	string	4
MAPKAP1	PRR5	0.999	string	4
MAPKAP1	MLST8	0.999	string	4
MAPKAP1	DEPTOR	0.999	string	4
MAPKAP1	RICTOR	0.999	string	4
MAPKAP1	MTOR	0.999	string	4
ITIH4	CXCR4	0.999	string	4
ITIH4	CD4	0.999	string	4
ITIH4	CCR5	0.999	string	4
ITIH4	CD209	0.998	string	4
ITIH4	SCD5	0.997	string	4
BCL2A1	PMAIP1	0.999	string	4
BCL2A1	BCL2L11	0.999	string	4
BCL2A1	BAK1	0.983	string	4
BCL2A1	BID	0.981	string	4
BCL2A1	BMF	0.94	string	4
NUF2	SPC25	0.999	string	4
NUF2	NDC80	0.999	string	4
NUF2	SPC24	0.999	string	4
NUF2	BUB1	0.994	string	4
RALB	EXOC8	0.999	string	4
RALB	RALBP1	0.999	string	4
RALB	EXOC2	0.999	string	4
RALB	RALGDS	0.996	string	4
RALB	RGL2	0.972	string	4
UBXN4	VCP	0.999	string	4
UBXN4	UBXN6	0.999	string	4
UBXN4	UBXN8	0.956	string	4
UBXN4	NSFL1C	0.956	string	4
UBXN4	UBXN1	0.953	string	4
RPL37	RPL14	0.999	string	4
RPL37	RPL21	0.999	string	4
RPL37	RPS29	0.999	string	4
RPL37	RPL18A	0.999	string	4
RPL37	RPS26	0.999	string	4
EGFR	PTPN11	0.999	string	4
EGFR	HBEGF	0.999	string	4
EGFR	NRG1	0.999	string	4
EGFR	TGFA	0.999	string	4
EGFR	ERBB2	0.999	string	4
ATG10	ATG12	0.999	string	4
ATG10	ATG7	0.999	string	4
ATG10	ATG5	0.998	string	4
ATG10	IRGM	0.99	string	4
ATG10	ATG13	0.978	string	4
ATP6V0D2	ATP6V1D	0.999	string	4
ATP6V0D2	ATP6V0C	0.999	string	4
ATP6V0D2	ATP6V1B2	0.999	string	4
ATP6V0D2	TCIRG1	0.999	string	4
ATP6V0D2	ATP6V0A1	0.999	string	4
WIF1	WNT3A	0.989	string	4
WIF1	WNT7A	0.987	string	4
WIF1	WNT5A	0.985	string	4
WIF1	WNT4	0.971	string	4
WIF1	WNT1	0.97	string	4
FZD1	WNT3A	0.998	string	4
FZD1	LRP5	0.998	string	4
FZD1	WNT1	0.997	string	4
FZD1	WNT5A	0.99	string	4
FZD1	WNT11	0.982	string	4
APPL1	ADIPOR1	0.999	string	4
APPL1	ADIPOR2	0.999	string	4
APPL1	RAB5A	0.999	string	4
APPL1	AKT1	0.993	string	4
APPL1	APPL2	0.989	string	4
ATP6V0D1	ATP6V0A2	0.999	string	4
ATP6V0D1	ATP6V1D	0.999	string	4
ATP6V0D1	ATP6V0B	0.999	string	4
ATP6V0D1	ATP6V0C	0.999	string	4
ATP6V0D1	ATP6V1G1	0.999	string	4
RSPH1	RSPH4A	0.99	string	4
RSPH1	RSPH9	0.982	string	4
CSTB	CTSL	0.954	string	4
CSTB	CTSB	0.948	string	4
CSTB	CTSS	0.904	string	4
AGPAT3	AGPAT1	0.979	string	4
AGPAT3	AGPAT2	0.97	string	4
AGPAT3	MBOAT2	0.959	string	4
AGPAT3	CDS2	0.939	string	4
AGPAT3	CDS1	0.938	string	4
KIR3DL3	KIR2DL3	0.999	string	4
KIR3DL3	KIR3DL1	0.999	string	4
KIR3DL3	KIR2DL1	0.991	string	4
KIR3DL3	KIR3DL2	0.985	string	4
KIR3DL3	HLA-B	0.981	string	4
CCR5	CCL3L1	0.999	string	4
CCR5	CCL8	0.999	string	4
CCR5	CCL5	0.999	string	4
CCR5	CD4	0.999	string	4
PCYT1A	CEPT1	0.987	string	4
PCYT1A	CHPT1	0.984	string	4
PCYT1A	CHKB	0.981	string	4
PCYT1A	PCYT1B	0.974	string	4
GRASP	CYTH2	0.982	string	4
GRASP	NTRK3	0.902	string	4
WDR24	SEH1L	0.999	string	4
WDR24	NPRL3	0.999	string	4
WDR24	WDR59	0.999	string	4
WDR24	KPTN	0.999	string	4
ALB	FCGRT	0.999	string	4
ALB	INS	0.999	string	4
ALB	AHSG	0.999	string	4
ALB	ORM1	0.998	string	4
ALB	APOA1	0.998	string	4
UBXN7	NPLOC4	0.999	string	4
UBXN7	UFD1	0.999	string	4
UBXN7	FAF2	0.999	string	4
UBXN7	FAF1	0.999	string	4
UBXN7	UBXN1	0.999	string	4
RUBCN	BECN1	0.999	string	4
RUBCN	UVRAG	0.999	string	4
RUBCN	PIK3C3	0.997	string	4
RUBCN	PIK3R4	0.991	string	4
RUBCN	ATG14	0.984	string	4
ITGA2	ITGB1	0.999	string	4
ITGA2	FN1	0.986	string	4
ITGA2	ITGB3	0.984	string	4
ITGA2	COL1A1	0.983	string	4
ITGA2	ITGB5	0.98	string	4
SLC45A2	SLC24A5	0.985	string	4
SLC45A2	OCA2	0.977	string	4
SLC45A2	TYRP1	0.959	string	4
SLC45A2	MC1R	0.909	string	4
NOS3	CALML3	0.999	string	4
NOS3	CALML6	0.999	string	4
NOS3	CALML5	0.999	string	4
NOS3	CALM3	0.999	string	4
NOS3	CALML4	0.999	string	4
CFL2	LIMK1	0.998	string	4
CFL2	WASL	0.997	string	4
CFL2	ACTB	0.996	string	4
CFL2	ACTG1	0.996	string	4
CFL2	CTTN	0.996	string	4
LRRK2	RAB29	0.995	string	4
LRRK2	PARK7	0.988	string	4
LRRK2	SNCA	0.986	string	4
LRRK2	PRKN	0.986	string	4
LRRK2	GAK	0.981	string	4
CLEC4E	SYK	0.995	string	4
CLEC4E	CLEC4D	0.986	string	4
CLEC4E	SF3B3	0.947	string	4
CLEC4E	TYROBP	0.932	string	4
MS4A8	MS4A6E	0.926	string	4
NOD2	RIPK2	0.999	string	4
NOD2	ATG16L1	0.999	string	4
NOD2	NLRP1	0.996	string	4
NOD2	MAVS	0.995	string	4
NOD2	CARD9	0.995	string	4
CD3D	CD3G	0.999	string	4
CD3D	CD247	0.999	string	4
CD3D	CD3E	0.999	string	4
CD3D	ZAP70	0.998	string	4
CD3D	CD8A	0.997	string	4
RAB8A	RAB3IP	0.999	string	4
RAB8A	OPTN	0.999	string	4
RAB8A	RABIF	0.998	string	4
RAB8A	RILPL2	0.997	string	4
RAB8A	OCRL	0.997	string	4
AXIN2	AXIN1	0.999	string	4
AXIN2	GSK3B	0.999	string	4
AXIN2	CTNNB1	0.999	string	4
AXIN2	CSNK1A1	0.997	string	4
H2AC8	H4C6	0.999	string	4
H2AC8	H2BC21	0.998	string	4
H2AC8	H3C12	0.998	string	4
H2AC8	H2BC11	0.997	string	4
H2AC8	H4C8	0.996	string	4
INSR	IRS1	0.999	string	4
INSR	IRS2	0.999	string	4
INSR	PTPN1	0.999	string	4
INSR	INS	0.999	string	4
INSR	IGF1	0.999	string	4
KREMEN2	DKK1	0.999	string	4
KREMEN2	ERLEC1	0.916	string	4
KREMEN2	LRP6	0.909	string	4
KREMEN2	LRP5	0.906	string	4
CTNNA1	CTNNB1	0.999	string	4
CTNNA1	VCL	0.999	string	4
CTNNA1	CDH1	0.999	string	4
CTNNA1	CTNND1	0.998	string	4
CTNNA1	JUP	0.991	string	4
GNB2	GNG5	0.999	string	4
GNB2	GNG3	0.999	string	4
GNB2	GNG4	0.999	string	4
GNB2	GNGT2	0.999	string	4
GNB2	GNG7	0.999	string	4
ARF4	ASAP1	0.974	string	4
ARF4	IKBKG	0.953	string	4
ARF4	RAB11A	0.928	string	4
ARF4	GBF1	0.905	string	4
HCFC1	OGT	0.999	string	4
HCFC1	ASH2L	0.999	string	4
HCFC1	RBBP5	0.999	string	4
HCFC1	WDR5	0.999	string	4
CD34	SELL	0.999	string	4
CD34	CD38	0.964	string	4
CD34	FN1	0.96	string	4
CD34	KIT	0.956	string	4
CD34	SELE	0.953	string	4
RIN1	ABL1	0.997	string	4
RIN1	HRAS	0.993	string	4
RIN1	RAB5A	0.988	string	4
RIN1	ABL2	0.984	string	4
RIN1	RRAS2	0.981	string	4
GGA2	GGA1	0.987	string	4
GGA2	GGA3	0.985	string	4
GGA2	IGF2R	0.985	string	4
GGA2	RABEP1	0.974	string	4
KMT2E	NCR2	0.984	string	4
KMT2E	H3C12	0.968	string	4
KMT2E	H3C13	0.968	string	4
KMT2E	H3-3B	0.941	string	4
KMT2E	H3-5	0.94	string	4
HNF4A	LEF1	0.999	string	4
HNF4A	CTNNB1	0.999	string	4
HNF4A	PPARGC1A	0.998	string	4
HNF4A	NR0B2	0.994	string	4
HNF4A	SMAD4	0.99	string	4
GNAI2	GNB1	0.999	string	4
GNAI2	ADORA1	0.994	string	4
GNAI2	CNR1	0.993	string	4
GNAI2	GNAI3	0.992	string	4
GNAI2	DRD2	0.985	string	4
CLU	APOE	0.999	string	4
CLU	APOA1	0.998	string	4
CLU	APP	0.998	string	4
CLU	PON1	0.996	string	4
CLU	LRP2	0.994	string	4
GLTP	PLEKHA3	0.902	string	4
LILRB1	HLA-F	0.999	string	4
LILRB1	HLA-A	0.999	string	4
LILRB1	HLA-G	0.999	string	4
LILRB1	B2M	0.999	string	4
LILRB1	HLA-C	0.997	string	4
UBE2N	UBC	0.999	string	4
UBE2N	RPS27A	0.999	string	4
UBE2N	OTUB1	0.999	string	4
UBE2N	RNF8	0.999	string	4
UBE2N	UBE2V1	0.999	string	4
MET	HGF	0.999	string	4
MET	CBL	0.999	string	4
MET	GRB2	0.999	string	4
MET	PLXNB1	0.996	string	4
MET	EGFR	0.996	string	4
LPCAT4	MBOAT2	0.968	string	4
LPCAT4	LCLAT1	0.965	string	4
LPCAT4	MBOAT1	0.949	string	4
LPCAT4	LPCAT2	0.939	string	4
EEA1	RAB5A	0.999	string	4
EEA1	RAB5C	0.988	string	4
EEA1	RABGEF1	0.985	string	4
EEA1	RABEP1	0.983	string	4
EEA1	PIK3C3	0.967	string	4
BACE1	APP	0.999	string	4
BACE1	RTN4	0.994	string	4
BACE1	RTN3	0.991	string	4
BACE1	GGA1	0.979	string	4
BACE1	PSEN1	0.972	string	4
RPS15A	RPL12	0.999	string	4
RPS15A	RPS14	0.999	string	4
RPS15A	RPL38	0.999	string	4
RPS15A	RPL39	0.999	string	4
RPS15A	RPS23	0.999	string	4
SH3GL3	HTT	0.979	string	4
SH3GL3	ARC	0.976	string	4
SH3GL3	DNM2	0.962	string	4
SH3GL3	SYNJ1	0.949	string	4
SH3GL3	SH3GL1	0.931	string	4
ING3	KAT5	0.999	string	4
ING3	MORF4L1	0.999	string	4
ING3	MEAF6	0.998	string	4
ING3	DMAP1	0.998	string	4
ING3	TRRAP	0.998	string	4
FZD2	WNT5A	0.999	string	4
FZD2	WNT3A	0.997	string	4
FZD2	WNT11	0.985	string	4
FZD2	WNT1	0.982	string	4
FZD2	WNT4	0.974	string	4
ZYX	TLN1	0.999	string	4
ZYX	TLN2	0.999	string	4
ZYX	VCL	0.999	string	4
ZYX	PXN	0.992	string	4
ULK1	BECN1	0.999	string	4
ULK1	ATG14	0.999	string	4
ULK1	MTOR	0.999	string	4
GSK3B	CSNK1A1	0.999	string	4
GSK3B	AXIN1	0.999	string	4
GSK3B	MAPT	0.999	string	4
GSK3B	FRAT1	0.999	string	4
KIR3DL2	HLA-B	0.999	string	4
KIR3DL2	HLA-A	0.999	string	4
KIR3DL2	HLA-F	0.993	string	4
KIR3DL2	KIR2DL1	0.993	string	4
KIR3DL2	KIR3DL1	0.987	string	4
CUL1	FBXL17	0.999	string	4
CUL1	DCUN1D1	0.999	string	4
CUL1	FBXW7	0.999	string	4
CUL1	RBX1	0.999	string	4
CUL1	FBXW11	0.999	string	4
AP2A2	AP2B1	0.999	string	4
AP2A2	AP2M1	0.999	string	4
AP2A2	AP2S1	0.999	string	4
AP2A2	HTT	0.989	string	4
AP2A2	CLTC	0.976	string	4
RLIM	UBE2E2	0.976	string	4
RLIM	UBE2D2	0.97	string	4
RLIM	UBC	0.937	string	4
RLIM	AXIN2	0.935	string	4
RLIM	UBA52	0.932	string	4
IGLL1	VPREB1	0.999	string	4
IGLL1	CD79A	0.997	string	4
IGLL1	CD79B	0.996	string	4
IGLL1	LOC102723407	0.98	string	4
IGLL1	VPREB3	0.967	string	4
ATP6V0C	ATP6V1E1	0.999	string	4
ATP6V0C	ATP6AP1	0.999	string	4
ATP6V0C	ATP6V0A4	0.999	string	4
ATP6V0C	ATP6V0A1	0.999	string	4
ATP6V0C	ATP6V1F	0.999	string	4
TPO	TSHR	0.971	string	4
TPO	TYR	0.946	string	4
TPO	SLC5A5	0.94	string	4
TPO	TH	0.924	string	4
PHF12	MORF4L1	0.999	string	4
PHF12	SIN3A	0.998	string	4
PHF12	SIN3B	0.996	string	4
PHF12	HDAC1	0.987	string	4
PHF12	HDAC2	0.985	string	4
TBK1	IRF3	0.999	string	4
TBK1	TANK	0.999	string	4
TBK1	OPTN	0.999	string	4
TBK1	TBKBP1	0.999	string	4
TBK1	IKBKE	0.999	string	4
PDGFB	PDGFRB	0.999	string	4
PDGFB	PDGFRA	0.999	string	4
PDGFB	PDGFA	0.998	string	4
PDGFB	PDGFC	0.996	string	4
PDGFB	PDGFD	0.99	string	4
IFITM1	CD19	0.999	string	4
IFITM1	CR2	0.995	string	4
IFITM1	IRF9	0.915	string	4
IFITM1	IFI27	0.908	string	4
TMED9	TMED10	0.999	string	4
TMED9	TMED5	0.97	string	4
KREMEN1	DKK1	0.999	string	4
KREMEN1	LRP6	0.997	string	4
KREMEN1	LRP5	0.995	string	4
KREMEN1	DKK2	0.992	string	4
KREMEN1	DKK4	0.975	string	4
NPLOC4	FAF1	0.999	string	4
NPLOC4	UFD1	0.999	string	4
NPLOC4	VCP	0.999	string	4
H2AC20	H4C6	0.999	string	4
